age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target,cluster
21,2,1,2,0,820,1,0,2,8,8,105,3,0,0,3,0,3
19,9,2,1,0,835,1,0,0,11,1,145,1,0,0,3,0,0
14,9,1,2,0,1073,0,0,0,22,2,138,1,162,2,1,0,101
27,4,1,2,0,3069,0,1,0,8,5,146,1,0,0,3,0,100
24,0,1,3,0,1232,0,0,0,13,10,70,3,121,3,0,0,101
40,9,1,3,0,316,1,0,2,2,6,494,1,0,0,3,0,3
11,4,1,2,0,619,1,1,2,14,8,925,1,0,0,3,0,100
9,7,1,1,0,1303,0,0,0,28,4,263,1,0,0,3,0,0
16,7,1,1,0,510,1,1,0,30,5,247,2,0,0,3,0,100
13,7,1,1,0,483,0,1,0,20,9,206,0,0,0,3,0,100
17,4,1,2,0,86,1,1,2,4,6,76,5,0,0,3,0,100
41,9,0,1,0,1345,1,0,2,25,8,226,0,0,0,3,0,3
21,1,1,3,0,483,0,0,0,23,5,88,2,0,0,3,0,0
9,0,1,2,0,1045,1,0,0,1,5,146,0,0,0,3,0,3
32,1,1,0,0,2897,1,0,0,19,0,120,1,0,0,3,0,0
10,8,2,1,0,2119,0,0,0,24,9,484,0,62,2,0,1,102
12,9,2,1,0,2423,0,0,0,7,0,106,1,0,0,3,1,102
58,5,1,2,0,2606,0,0,0,24,4,193,0,60,2,2,0,101
29,0,0,1,0,644,1,0,2,8,8,201,3,0,0,3,0,3
13,7,1,0,0,529,0,0,0,9,5,35,0,0,0,3,0,0
13,4,1,1,0,3358,1,0,2,13,8,107,0,0,0,3,0,3
9,9,1,1,0,1538,0,0,2,3,6,121,0,0,0,3,0,3
21,7,1,0,0,806,1,0,0,7,8,338,1,265,4,0,0,101
25,9,0,1,0,483,0,0,0,27,1,190,1,0,0,3,0,0
21,9,2,1,0,1968,1,0,0,7,8,317,0,319,1,0,0,101
32,0,1,1,0,720,1,0,0,11,1,214,4,0,0,3,0,0
26,9,1,1,0,593,1,1,0,24,5,354,2,0,0,3,0,100
15,9,1,1,1,555,1,0,2,5,8,617,0,0,0,3,0,103
14,4,2,2,0,1394,0,0,0,8,9,163,0,56,7,2,1,102
32,1,1,0,0,885,0,0,0,27,1,117,5,0,0,3,0,0
16,1,1,1,0,1420,1,0,0,19,0,370,1,284,2,1,0,101
29,10,1,0,0,650,1,0,1,29,4,64,0,197,1,1,0,101
26,7,1,1,0,465,0,1,0,22,5,507,1,0,0,3,0,100
19,4,1,2,0,499,0,0,0,19,1,278,0,0,0,3,0,0
17,6,1,1,0,3475,0,0,0,20,9,31,2,0,0,3,0,0
35,0,2,1,0,1134,0,0,2,9,5,65,0,0,0,3,1,102
30,4,1,2,0,16,1,0,2,5,6,181,0,0,0,3,0,3
22,9,2,2,0,708,0,0,0,14,4,174,1,0,0,3,0,0
23,4,1,2,0,2731,0,0,0,3,1,72,0,0,0,3,0,0
18,6,1,2,0,1401,0,0,0,19,9,113,2,0,0,3,0,0
27,1,1,1,0,414,1,0,0,5,0,548,2,266,9,0,0,101
8,7,1,1,0,560,1,0,0,14,8,614,0,291,4,0,1,101
34,1,1,1,0,1747,1,0,0,16,0,265,1,275,1,0,0,101
62,5,1,0,0,637,0,0,1,11,7,288,0,58,2,2,1,102
11,2,1,1,0,934,1,0,2,26,8,345,0,0,0,3,0,3
16,1,1,0,0,847,1,0,2,8,8,83,1,0,0,3,0,3
38,1,1,1,0,1284,1,1,2,13,5,69,0,0,0,3,0,100
13,4,2,2,0,538,0,0,0,21,1,213,0,0,0,3,0,0
7,9,2,1,0,1015,0,0,0,14,5,165,6,0,0,3,0,100
21,2,0,1,0,1615,1,0,2,22,8,362,1,0,0,3,0,3
20,9,1,1,0,596,0,0,0,10,5,115,2,0,0,3,0,0
28,1,1,1,0,1640,0,1,0,2,3,298,2,156,8,1,0,101
16,0,1,1,0,504,0,0,0,16,0,330,0,297,3,0,0,101
32,4,2,2,0,1047,1,0,0,28,4,48,0,213,8,0,0,101
19,6,2,0,0,717,1,0,0,16,0,189,3,276,9,0,0,101
30,4,0,2,0,984,0,1,2,11,6,984,6,0,0,3,1,102
9,1,1,1,0,1475,1,1,0,13,8,577,0,281,1,0,0,101
19,0,1,1,0,212,0,1,2,8,8,47,0,0,0,3,0,100
17,0,2,1,0,452,0,1,0,8,3,61,3,143,5,0,1,101
11,4,2,2,0,1852,1,0,1,4,8,361,0,285,7,1,0,101
29,7,1,0,0,1155,0,0,0,6,1,150,1,0,0,3,0,0
14,7,1,1,0,665,1,0,0,8,3,15,9,0,0,3,0,100
16,4,2,2,1,1101,0,0,0,27,1,203,2,0,0,3,0,103
14,6,2,2,0,868,1,0,0,17,9,479,0,0,0,3,1,102
23,1,1,1,0,1644,1,0,0,10,8,837,2,0,0,3,1,102
15,1,0,1,0,367,1,0,2,15,8,143,0,0,0,3,0,3
16,9,1,1,0,1132,1,1,0,17,5,48,3,0,0,3,0,100
16,1,1,1,0,934,1,0,2,14,8,88,2,0,0,3,0,3
36,1,1,0,0,1736,1,1,0,4,8,303,4,300,7,1,0,101
31,2,0,3,1,74,1,0,0,29,5,879,1,0,0,3,1,103
41,4,0,2,0,294,0,1,0,15,5,95,1,0,0,3,0,100
36,9,1,1,0,2124,0,1,0,27,5,548,2,0,0,3,1,102
24,4,1,2,0,3276,1,0,0,29,0,314,0,301,2,0,1,101
9,7,2,1,0,1268,0,0,0,5,3,99,2,0,0,3,0,0
22,1,1,1,0,1223,1,1,0,1,3,239,0,217,3,1,0,101
10,0,2,1,0,910,1,1,2,26,8,97,1,0,0,3,0,100
30,0,1,1,0,2044,1,0,2,17,6,101,0,0,0,3,0,3
12,3,1,0,0,944,0,1,0,29,5,272,2,0,0,3,0,100
23,0,1,1,0,2959,0,0,2,19,6,166,1,0,0,3,0,3
11,9,2,1,0,1396,0,0,0,2,9,356,0,0,0,3,1,102
38,6,1,1,0,605,0,0,2,12,8,79,0,0,0,3,0,3
14,4,2,2,0,2909,1,0,0,14,0,360,0,226,1,0,0,101
19,9,1,1,0,1279,1,0,0,20,9,625,3,0,0,3,0,3
40,1,1,0,0,1110,1,0,0,18,9,57,0,135,1,0,0,101
11,9,1,2,0,1430,0,0,2,0,5,54,0,0,0,3,0,3
14,4,1,2,0,2053,0,0,0,3,1,294,0,143,4,1,1,102
31,4,0,1,0,3116,0,0,0,30,5,40,3,0,0,3,0,0
11,7,2,3,0,417,1,1,0,11,8,144,0,307,1,0,0,101
15,7,1,1,0,511,0,0,0,28,1,71,1,0,0,3,0,0
21,1,0,1,1,319,1,1,0,14,8,155,3,0,0,3,0,103
42,0,1,1,0,2189,0,0,2,19,6,46,9,0,0,3,0,100
56,5,1,0,0,761,0,0,1,14,10,225,0,0,0,3,0,100
12,6,1,1,0,1061,1,0,0,20,9,195,2,0,0,3,0,3
20,9,1,1,0,2115,0,0,0,3,1,792,0,0,0,3,1,102
33,1,1,0,0,1646,0,0,2,17,6,46,9,0,0,3,0,100
20,4,1,2,0,375,1,0,0,10,8,146,0,318,2,0,0,101
9,0,2,2,0,1301,0,0,0,20,0,334,0,0,0,3,0,0
16,0,2,1,0,748,1,0,0,5,0,435,1,0,0,3,0,0
8,4,2,2,0,3351,1,0,2,27,8,1037,1,0,0,3,1,102
13,8,2,2,0,960,1,0,2,28,8,70,11,0,0,3,0,100
24,4,1,1,0,854,1,0,1,30,5,128,7,0,0,3,0,100
43,5,0,1,0,892,0,1,0,30,5,467,3,0,0,3,0,100
17,7,1,1,0,677,1,0,0,16,0,201,0,0,0,3,0,0
16,4,1,2,0,897,0,1,0,22,5,359,1,0,0,3,0,100
36,9,1,1,0,2271,0,1,0,12,1,71,1,0,0,3,0,100
8,1,2,1,0,491,1,0,0,12,8,165,0,0,0,3,0,3
20,1,1,0,0,2319,0,0,2,18,6,205,0,0,0,3,0,3
27,1,1,0,0,1052,0,0,1,4,3,11,5,0,0,3,0,0
19,7,1,1,0,1931,1,0,2,11,6,598,1,0,0,3,0,3
20,9,1,1,0,544,1,0,2,27,8,95,0,0,0,3,0,3
32,3,1,1,0,483,0,0,2,17,6,548,0,0,0,3,0,3
16,1,2,1,0,3599,1,0,0,19,0,90,2,274,3,0,0,101
21,1,2,1,0,512,1,0,2,6,8,212,1,0,0,3,0,3
19,4,1,2,0,739,0,0,2,19,11,9,0,0,0,3,0,3
35,5,2,2,0,1352,1,0,0,8,5,126,0,0,0,3,0,0
9,1,1,1,0,3246,0,0,0,14,8,253,1,0,0,3,0,0
27,1,1,0,0,667,0,0,0,24,1,76,3,0,0,3,0,0
15,7,0,1,0,485,1,0,2,15,8,163,0,0,0,3,0,3
22,0,1,1,0,483,1,1,2,28,8,47,2,0,0,3,0,100
27,7,1,1,0,1506,0,0,0,21,1,208,5,0,0,3,0,0
32,9,1,1,0,215,1,1,0,17,9,160,0,136,2,0,0,101
53,9,1,2,0,865,0,0,0,26,0,386,2,0,0,3,1,102
33,1,1,1,0,1408,0,0,0,18,1,375,1,0,0,3,0,0
16,7,2,1,0,532,0,1,0,8,5,179,0,0,0,3,0,100
11,7,2,1,0,409,1,1,0,17,8,14,3,306,4,1,0,101
26,4,1,2,0,1999,1,0,2,29,8,41,0,0,0,3,0,3
16,9,2,2,0,112,1,1,0,30,5,66,2,0,0,3,0,100
13,2,0,2,0,483,1,0,0,17,9,162,0,0,0,3,0,3
31,7,1,2,0,956,1,0,0,27,5,271,1,0,0,3,0,0
37,5,1,1,0,625,1,0,2,5,8,40,2,0,0,3,0,3
22,3,1,0,0,517,0,0,0,24,1,113,3,0,0,3,0,0
25,4,1,2,0,511,1,0,0,19,9,71,0,0,0,3,0,3
14,9,1,2,0,914,1,0,0,18,9,162,1,156,1,1,0,101
28,0,2,1,0,754,0,0,0,30,5,147,3,0,0,3,0,0
17,9,1,2,0,3367,0,0,0,10,1,220,2,143,4,2,1,102
12,1,2,1,0,1391,1,0,2,29,8,63,6,0,0,3,0,100
37,1,1,1,0,3249,0,0,2,18,6,227,0,0,0,3,0,3
32,7,1,1,0,3216,0,0,0,6,1,101,3,0,0,3,0,0
12,4,2,2,0,544,1,0,1,4,8,34,6,126,5,1,0,101
19,1,1,1,0,1548,1,1,0,5,8,131,0,0,0,3,0,100
38,1,1,0,0,2241,0,0,1,30,5,29,2,0,0,3,0,0
21,1,1,1,0,988,1,0,2,7,8,134,1,0,0,3,0,3
27,4,2,2,0,483,1,0,2,14,8,195,3,0,0,3,0,3
18,10,1,2,0,556,0,0,0,22,5,170,1,0,0,3,0,0
25,1,1,0,0,533,0,0,2,27,8,88,7,0,0,3,0,100
11,0,2,1,0,2865,0,0,0,29,0,247,0,0,0,3,0,0
26,10,2,0,1,479,0,1,0,29,5,752,1,0,0,3,1,103
19,7,0,1,0,1209,1,0,0,4,8,158,0,0,0,3,0,3
20,1,1,1,0,503,1,0,2,5,8,400,0,0,0,3,0,3
15,4,2,2,0,483,1,0,0,1,3,114,2,0,0,3,0,0
14,0,1,1,0,1687,1,0,2,6,8,159,1,0,0,3,0,3
20,10,1,2,0,2535,1,0,0,2,9,320,0,148,1,2,0,101
15,9,1,2,0,1006,1,1,0,29,4,496,0,203,1,0,0,101
27,0,0,1,0,483,0,0,0,28,10,262,0,0,0,3,1,102
29,0,1,1,0,1206,0,0,2,16,6,58,2,0,0,3,0,3
38,4,1,2,0,1772,0,0,0,0,6,386,0,0,0,3,0,0
8,4,2,2,0,676,0,0,0,21,0,405,1,0,0,3,1,102
12,10,1,1,1,502,0,0,0,18,9,184,4,0,0,3,0,103
27,1,1,0,0,2039,1,0,2,13,8,172,1,0,0,3,0,3
18,1,1,1,0,111,1,1,0,28,4,481,0,208,1,0,0,101
17,7,2,1,0,481,0,0,2,5,6,13,0,0,0,3,0,3
15,4,1,2,0,1691,1,0,0,13,10,115,0,0,0,3,0,3
38,9,1,3,0,1169,0,0,0,30,5,230,1,0,0,3,0,0
15,4,2,2,0,650,1,0,2,12,8,153,0,0,0,3,0,3
29,4,1,1,0,971,1,0,2,27,8,225,0,0,0,3,0,3
27,2,1,2,0,2834,1,0,0,6,8,395,0,130,5,0,0,101
21,6,1,1,0,3077,1,0,2,16,6,480,0,0,0,3,0,3
12,1,2,0,0,946,1,0,0,12,0,671,0,0,0,3,0,102
19,9,2,3,0,816,0,1,0,24,5,440,11,0,0,3,0,100
25,9,2,1,0,517,0,0,1,29,5,27,0,0,0,3,0,0
38,4,1,2,0,1436,0,0,0,18,1,111,5,0,0,3,0,0
12,4,1,2,0,3111,1,0,0,24,1,132,9,0,0,3,0,100
13,4,1,2,0,2053,0,0,0,3,9,136,0,49,2,0,0,101
35,7,0,0,0,682,0,0,0,16,9,180,2,0,0,3,0,0
25,1,1,0,0,679,1,0,0,16,9,46,1,0,0,3,0,3
25,10,2,0,0,1178,1,0,2,13,8,320,0,0,0,3,0,3
40,1,1,0,0,506,1,0,2,19,8,89,5,0,0,3,0,3
35,9,0,2,0,3320,1,0,0,19,9,141,0,0,0,3,0,3
18,4,1,2,0,483,0,0,0,20,1,171,1,0,0,3,0,0
19,1,1,1,0,690,0,0,0,12,8,463,0,0,0,3,0,0
31,4,1,2,0,34,0,0,0,29,4,59,1,2,1,1,0,100
20,9,2,1,0,1467,1,0,0,5,8,247,0,0,0,3,0,3
13,4,0,2,0,554,0,0,0,11,7,117,0,0,0,3,1,102
16,4,1,2,0,2032,1,0,0,16,5,41,1,0,0,3,0,0
22,7,0,1,0,532,0,1,0,17,5,189,0,0,0,3,0,100
31,1,1,1,0,780,1,0,0,2,3,390,2,0,0,3,0,0
30,7,0,1,0,1326,1,0,2,18,8,351,3,0,0,3,0,3
14,0,1,1,0,539,1,0,0,1,3,273,0,213,1,1,0,101
14,0,2,1,0,736,1,0,0,27,4,317,0,0,0,3,0,0
15,1,1,1,0,2118,1,1,0,21,5,79,0,0,0,3,0,100
39,3,0,0,0,877,0,0,2,10,6,123,0,0,0,3,0,3
26,4,1,1,0,3573,0,0,2,18,6,125,0,0,0,3,0,3
31,4,1,2,0,483,0,0,0,5,1,42,1,0,0,3,0,0
39,1,0,1,0,1538,1,0,0,14,5,96,3,0,0,3,0,0
19,4,2,2,0,2249,0,0,0,29,5,350,0,0,0,3,0,0
23,1,2,1,0,976,1,0,0,19,9,377,1,0,0,3,0,3
9,8,2,3,0,2252,0,0,0,4,3,217,2,0,0,3,0,0
32,4,1,2,0,882,1,0,0,7,8,39,0,311,1,0,0,101
22,0,1,1,0,1921,0,0,0,23,5,336,0,0,0,3,0,0
13,9,1,1,0,2841,1,0,0,19,9,127,0,0,0,3,0,3
16,7,2,1,0,395,1,0,2,1,6,267,2,0,0,3,0,3
11,4,1,2,0,728,1,0,0,28,4,59,0,220,1,0,0,101
11,1,1,1,0,3255,1,0,2,7,8,192,0,0,0,3,0,3
12,4,2,2,0,585,1,0,0,17,2,362,2,0,0,3,1,102
36,7,2,1,0,483,0,0,0,22,11,207,0,0,0,3,1,102
23,4,1,2,0,483,0,1,0,15,5,209,1,0,0,3,0,100
20,1,1,3,0,483,1,0,0,1,0,474,1,222,1,0,0,101
15,4,1,2,0,755,1,0,2,15,8,764,0,0,0,3,1,102
24,1,1,1,0,642,1,1,2,25,6,188,0,0,0,3,0,100
20,9,1,2,0,816,1,0,0,12,1,137,1,0,0,3,0,0
36,10,0,1,0,1952,0,0,0,14,11,104,0,70,3,2,1,102
26,6,2,1,0,607,1,0,1,16,0,107,2,0,0,3,0,0
13,0,2,1,0,878,1,0,2,18,8,102,0,0,0,3,0,3
5,8,2,1,0,3012,1,0,2,3,6,297,0,0,0,3,0,3
30,1,1,0,0,763,1,0,2,18,8,98,2,0,0,3,0,3
30,9,1,3,0,557,0,0,2,11,6,179,0,0,0,3,0,3
18,4,2,2,0,1249,0,0,0,18,9,191,1,0,0,3,0,0
26,2,1,0,0,3139,0,0,0,7,8,315,1,0,0,3,0,0
50,5,1,2,0,2539,0,0,0,4,7,156,0,57,3,2,0,101
26,1,1,1,0,771,0,0,2,10,6,298,0,0,0,3,0,3
11,9,2,1,0,841,1,0,0,7,5,600,0,0,0,3,0,0
13,4,1,2,0,1276,0,0,0,27,4,144,0,0,0,3,0,0
17,9,1,1,0,529,0,0,0,7,1,402,3,0,0,3,0,0
39,4,1,2,0,645,0,0,0,5,1,81,2,0,0,3,0,0
13,9,2,1,0,915,0,0,0,10,1,1029,1,0,0,3,0,102
22,1,0,3,0,1009,1,0,0,12,8,338,1,308,5,0,0,101
21,9,1,1,0,837,0,0,0,24,5,130,0,0,0,3,0,0
14,8,2,3,0,2941,0,0,0,5,3,117,7,0,0,3,0,100
40,7,1,1,0,3015,0,0,1,17,9,232,2,0,0,3,0,3
22,6,1,1,1,485,0,0,0,26,1,156,2,0,0,3,0,103
15,4,2,2,0,1041,0,0,0,6,0,102,0,0,0,3,0,0
17,4,1,2,0,497,1,1,2,7,8,62,0,0,0,3,0,100
42,0,1,3,0,959,0,0,0,18,5,171,1,264,8,0,1,101
18,1,1,2,0,119,1,0,0,3,3,20,0,0,0,3,0,0
12,1,2,0,0,1762,1,0,0,20,9,566,0,136,3,1,0,101
30,4,1,2,0,3189,0,0,0,16,9,114,1,0,0,3,0,0
13,9,2,2,0,1183,1,0,2,7,8,859,1,0,0,3,1,102
7,1,2,1,0,785,0,0,0,17,7,263,0,0,0,3,1,102
39,10,0,1,0,486,0,0,0,19,9,75,2,0,0,3,0,0
24,3,1,0,0,610,0,0,0,5,1,489,1,0,0,3,0,0
15,1,1,1,0,854,1,0,2,5,8,130,1,0,0,3,0,3
26,4,1,2,0,483,1,0,1,23,5,79,1,0,0,3,0,3
8,1,1,0,0,523,0,1,0,27,5,47,2,0,0,3,0,100
8,8,2,2,0,3512,0,0,0,20,0,108,1,0,0,3,1,102
30,4,1,2,0,3384,1,0,0,1,3,314,2,0,0,3,0,0
9,7,1,1,0,1696,1,1,2,20,8,362,0,0,0,3,0,100
54,11,1,3,0,1589,0,0,0,10,1,398,2,0,0,3,0,102
19,7,1,1,0,486,1,0,0,11,6,103,3,271,6,0,0,101
16,1,2,1,0,530,1,0,0,13,0,230,0,108,2,0,0,101
38,4,1,0,0,496,0,0,0,16,9,238,0,0,0,3,0,0
11,4,2,2,0,2049,0,0,0,6,5,271,1,344,1,2,1,101
26,1,1,0,0,576,1,0,0,16,9,228,0,0,0,3,0,3
22,1,1,1,0,675,1,1,2,25,8,256,0,0,0,3,0,100
27,1,1,1,0,485,0,0,0,25,1,103,9,0,0,3,0,100
22,7,1,3,0,483,0,0,0,30,5,64,31,0,0,3,0,100
13,4,2,2,0,2818,1,0,0,18,9,110,0,141,2,0,0,101
30,4,1,1,0,3552,0,0,2,5,6,134,0,0,0,3,0,3
14,1,2,1,0,598,0,0,2,13,8,390,0,0,0,3,0,3
12,4,2,2,0,705,0,0,0,5,1,104,2,0,0,3,0,0
13,7,1,1,0,914,1,0,2,7,8,444,0,0,0,3,0,3
18,7,2,1,0,656,1,0,2,6,8,221,1,0,0,3,0,3
20,7,1,1,0,1255,1,0,0,12,8,260,0,294,5,0,0,101
16,1,2,0,0,998,0,1,0,2,3,328,1,0,0,3,0,100
20,2,1,2,0,1158,0,1,0,17,9,80,1,113,1,0,0,101
16,1,1,0,0,1175,1,1,2,15,8,917,3,0,0,3,1,102
13,0,2,1,0,1560,1,0,0,17,8,143,2,0,0,3,0,3
33,1,0,1,0,685,1,0,0,7,8,132,0,131,5,0,0,101
17,7,2,1,0,896,1,0,0,19,0,9,4,272,2,1,0,101
20,9,1,1,0,615,1,0,2,27,8,154,0,0,0,3,0,3
31,3,1,1,0,2809,0,0,0,23,2,60,2,163,2,0,0,101
11,10,1,1,0,459,1,0,0,16,5,141,0,0,0,3,0,0
9,0,2,1,0,1835,1,0,2,22,8,65,12,0,0,3,0,100
10,6,1,2,0,483,1,0,0,22,5,337,3,0,0,3,0,0
14,4,1,1,0,1786,1,0,2,15,8,221,2,0,0,3,0,3
24,9,1,1,0,901,0,0,0,5,3,196,1,0,0,3,0,0
40,1,1,0,0,483,0,0,1,24,1,174,4,0,0,3,0,0
38,4,1,2,0,986,1,1,0,16,9,169,0,133,2,0,0,101
25,9,2,2,0,2972,1,0,2,22,8,28,9,0,0,3,0,100
11,0,2,1,0,864,1,0,2,11,8,457,0,0,0,3,0,3
39,1,1,0,0,1843,1,0,2,27,8,267,1,0,0,3,0,3
13,9,2,1,0,592,1,0,2,20,8,417,0,0,0,3,0,3
19,4,0,2,0,681,1,0,2,17,10,48,0,0,0,3,0,3
16,9,0,2,0,549,0,1,0,4,3,100,0,131,2,0,0,101
10,0,1,1,0,812,0,0,0,1,2,355,0,149,3,1,1,102
14,9,2,2,0,1020,1,1,2,22,8,279,1,0,0,3,0,100
15,9,2,1,0,3242,1,0,0,7,1,91,1,0,0,3,0,0
42,0,1,1,0,772,1,0,2,4,8,580,0,0,0,3,0,3
7,10,1,1,0,767,1,0,2,28,8,802,1,0,0,3,0,102
36,4,1,2,0,2268,1,0,0,12,10,165,0,0,0,3,0,3
16,0,0,1,0,508,0,0,0,10,5,655,1,0,0,3,0,102
20,1,2,0,0,832,1,0,2,20,8,33,0,0,0,3,0,3
11,9,2,2,0,795,0,1,0,7,5,225,1,0,0,3,0,100
32,4,1,2,0,2303,0,0,0,11,1,119,1,0,0,3,0,0
20,6,1,0,0,697,1,0,0,7,8,122,1,304,1,1,0,101
22,1,1,1,0,3550,0,0,2,10,6,111,0,0,0,3,0,3
41,4,1,2,0,1511,0,0,0,28,5,83,1,0,0,3,0,0
11,6,1,1,0,605,0,1,0,21,10,245,0,145,3,2,1,102
19,1,2,1,0,2443,1,0,0,17,5,298,2,0,0,3,0,0
12,4,2,1,0,483,0,0,0,10,1,99,4,0,0,3,0,0
15,1,2,1,0,789,1,0,2,4,8,307,1,0,0,3,0,3
30,4,1,0,0,2532,1,0,2,5,6,28,23,0,0,3,0,100
27,9,1,1,0,2524,1,0,0,26,5,285,1,142,1,2,1,102
26,9,1,0,0,2563,1,0,2,12,8,180,0,0,0,3,0,3
33,1,1,1,0,483,1,0,0,20,9,6,5,0,0,3,0,3
31,4,2,2,0,645,1,0,0,29,4,279,1,224,3,0,0,101
23,4,1,2,0,998,1,0,2,4,8,249,0,0,0,3,0,3
22,0,1,1,0,489,1,0,2,5,8,58,2,0,0,3,0,3
31,1,1,0,0,3101,1,0,2,5,6,348,0,0,0,3,0,3
19,9,2,2,0,2899,0,0,0,5,0,946,1,101,1,0,1,102
8,9,2,1,0,836,0,0,0,15,5,582,0,0,0,3,1,102
12,4,2,2,0,488,0,0,2,15,8,473,2,0,0,3,0,3
19,1,1,1,0,1716,0,0,0,29,0,388,0,0,0,3,1,102
16,2,1,2,0,837,1,0,2,15,8,259,0,0,0,3,0,3
11,8,2,1,0,561,0,0,0,29,0,237,0,0,0,3,1,102
27,4,1,1,0,2555,1,0,0,27,1,28,15,0,0,3,0,100
26,1,1,0,0,1411,1,0,0,10,8,740,1,308,1,0,0,101
38,5,0,2,0,2523,0,0,2,5,6,993,2,0,0,3,0,102
18,1,1,1,0,700,1,0,0,3,8,614,5,0,0,3,1,102
25,2,1,1,0,1543,1,0,0,5,1,62,3,0,0,3,0,0
58,5,1,1,0,2307,0,0,1,4,3,108,0,52,2,0,0,101
33,9,1,1,0,483,0,1,0,22,5,66,2,0,0,3,0,100
6,8,2,1,0,2136,0,0,0,3,6,111,0,0,0,3,0,0
42,2,1,1,0,1760,0,0,2,19,6,587,5,0,0,3,0,3
42,6,2,1,0,510,0,0,0,21,1,38,1,0,0,3,0,0
21,1,2,1,0,2154,0,1,2,18,6,365,0,0,0,3,0,100
13,1,1,0,0,3081,1,0,0,18,9,112,0,144,3,1,0,101
29,1,1,1,0,496,1,1,1,22,5,133,1,0,0,3,0,100
8,9,2,1,0,2793,1,0,0,17,8,281,0,0,0,3,0,3
18,1,1,1,0,512,1,1,0,30,5,343,0,0,0,3,0,100
19,7,2,1,0,526,1,0,0,16,5,34,1,0,0,3,0,0
17,10,1,1,0,2205,1,0,1,13,0,264,2,0,0,3,0,0
11,8,2,3,0,3400,0,0,1,16,1,121,0,0,0,3,0,0
26,9,2,2,0,2178,0,0,0,26,8,156,0,0,0,3,0,0
15,3,1,0,0,933,1,0,0,10,8,325,0,0,0,3,0,3
32,1,1,0,0,393,0,1,0,7,1,547,1,0,0,3,0,100
33,9,1,1,0,2890,1,1,1,17,9,80,5,0,0,3,0,100
42,5,1,2,0,483,1,0,2,12,8,32,3,0,0,3,0,3
34,6,0,2,0,3541,1,0,0,17,9,334,0,0,0,3,0,3
10,9,2,2,0,1416,1,0,0,28,4,328,1,0,0,3,0,0
31,0,0,1,0,650,1,1,2,7,8,510,0,0,0,3,1,102
19,4,0,2,0,571,0,0,0,1,3,604,0,0,0,3,0,0
8,11,2,1,0,2692,0,0,1,5,3,339,2,0,0,3,0,0
11,8,2,1,0,796,0,0,0,29,0,462,0,0,0,3,1,102
16,6,2,2,0,1673,1,0,0,13,8,200,0,0,0,3,0,3
23,1,1,0,0,104,1,1,2,25,8,205,3,0,0,3,0,100
22,1,1,0,0,2435,1,0,2,14,8,484,3,0,0,3,0,3
42,9,1,1,0,2351,1,1,0,3,8,285,0,0,0,3,0,100
16,4,1,2,0,918,1,0,0,16,0,26,0,296,1,0,0,101
22,9,1,1,0,768,0,0,0,29,5,104,3,0,0,3,0,0
22,2,1,2,0,2312,1,1,0,7,0,118,0,247,1,0,0,101
19,8,2,3,0,926,0,0,0,13,1,135,0,67,5,2,1,102
15,0,2,1,0,203,1,1,0,17,8,219,1,301,4,1,0,101
28,0,0,2,0,2854,1,0,2,12,8,67,18,0,0,3,0,100
17,9,0,1,0,50,1,0,0,13,5,178,3,0,0,3,0,0
31,4,2,2,0,852,0,0,0,18,1,384,2,0,0,3,0,0
31,9,1,1,0,307,1,0,2,25,8,153,1,0,0,3,0,3
16,4,2,2,0,483,0,0,0,20,1,181,1,0,0,3,0,0
39,5,1,0,0,1928,1,1,0,17,5,244,0,0,0,3,0,100
41,0,0,0,0,483,1,0,0,28,5,600,2,0,0,3,0,0
13,6,2,3,0,3375,1,0,0,18,9,208,0,129,2,1,0,101
12,1,1,0,0,718,1,0,0,12,8,42,0,315,1,0,0,101
18,1,1,1,0,581,1,0,0,11,8,413,0,295,1,0,0,101
26,4,1,2,0,699,1,0,0,27,1,201,3,0,0,3,0,0
14,0,1,2,0,763,1,0,2,5,8,224,0,0,0,3,0,3
22,7,1,1,0,2124,0,0,2,28,8,35,0,0,0,3,0,3
39,6,1,0,0,450,1,1,0,10,8,106,5,322,2,0,0,101
16,4,2,2,0,826,0,0,0,13,5,54,2,0,0,3,0,0
15,4,1,2,0,3553,1,0,2,20,8,416,1,0,0,3,0,3
37,9,1,1,0,998,1,1,0,5,3,45,2,218,4,0,0,101
26,9,0,1,0,483,1,1,0,13,1,386,1,0,0,3,0,100
28,7,0,1,0,498,0,0,0,18,9,312,2,0,0,3,0,0
40,4,2,3,0,2091,0,0,2,5,6,47,1,0,0,3,0,3
14,9,1,1,0,488,1,0,0,16,9,112,0,0,0,3,0,3
14,0,1,1,0,542,1,0,0,5,8,343,0,0,0,3,0,3
15,1,2,0,0,387,1,0,0,14,8,32,9,283,16,1,0,101
10,0,2,2,0,795,0,1,0,22,11,122,0,28,6,0,0,101
8,0,1,1,0,865,1,1,0,6,5,236,1,0,0,3,0,100
17,9,2,1,0,665,0,0,0,23,0,76,1,0,0,3,0,0
26,1,1,1,0,649,1,0,0,14,8,77,1,324,1,0,0,101
14,0,2,2,0,652,0,0,0,17,9,72,0,0,0,3,0,0
21,1,1,1,0,483,1,0,2,19,8,163,1,0,0,3,0,3
15,0,1,1,0,483,1,0,0,16,9,76,0,0,0,3,0,3
