Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,cluster
0,0,0,0,12,3920,0,2758,0,0,7,1,3,0,5,2,0,0,102
1,9,0,0,8,1206,0,697,0,0,1,1,3,0,1,0,0,0,102
0,0,0,0,8,245,0,4539,0,4,6,1,1,5,12,2,0,0,101
0,0,0,0,5,506,0,755,0,0,6,1,1,8,3,2,0,0,102
0,0,0,0,1,199,0,4673,0,0,6,2,1,2,2,2,0,0,3
2,212,1,544,31,3122,0,53,0,0,6,1,1,6,17,0,0,0,102
3,1015,0,0,6,2370,0,2758,0,0,5,2,1,0,1,0,0,0,102
0,0,0,0,5,663,1667,4246,0,0,7,2,1,6,12,2,0,0,101
0,0,0,0,19,2571,1785,4556,634,3,6,2,1,1,12,2,0,1,101
3,640,2,32,39,5514,921,3883,1275,0,6,1,1,2,0,2,0,0,102
13,2551,5,64,154,9312,640,3124,0,0,7,1,1,2,9,2,0,0,103
0,0,0,0,35,3445,0,578,0,0,1,2,1,2,0,2,0,0,102
7,752,3,134,13,1786,0,1095,0,0,6,0,0,2,4,0,1,0,102
0,0,0,0,2,3984,0,4673,0,0,6,1,1,2,1,0,0,0,102
3,1102,0,0,25,5533,0,59,2445,0,0,1,1,5,4,0,0,1,100
5,673,2,20,32,5776,1386,3645,1951,0,7,1,4,2,1,2,0,1,100
6,1904,0,0,126,8582,677,2593,0,3,6,1,1,6,1,2,0,0,102
11,2749,6,765,85,8737,774,1441,211,0,1,2,1,5,0,2,0,1,103
0,0,0,0,4,826,1725,4593,0,0,5,0,0,0,0,2,1,0,101
1,214,0,0,13,2415,0,271,2430,0,1,0,7,0,19,0,0,1,100
0,0,0,0,39,5087,599,3122,920,3,6,1,5,1,2,2,0,0,101
0,0,0,0,5,792,0,3837,0,0,5,1,4,2,2,2,0,0,101
1,49,0,0,36,2988,0,1683,0,0,8,1,1,4,1,2,0,0,0
2,1583,0,0,86,8041,1461,3872,0,0,9,1,1,0,0,2,0,0,102
0,0,0,0,5,842,0,4246,0,4,6,6,0,2,0,2,0,0,101
0,0,0,0,44,7386,0,3397,0,0,1,1,3,0,0,2,0,0,102
1,398,0,0,98,8439,1355,3703,596,0,0,1,1,5,0,2,0,0,101
0,0,2,490,11,2563,0,3751,0,0,1,1,1,0,1,2,0,0,101
11,2904,5,675,76,8128,1037,2888,0,0,7,1,1,0,1,2,1,1,103
0,0,0,0,8,440,1676,4453,0,0,7,2,1,3,12,2,0,0,101
0,0,0,0,27,4745,0,231,0,0,1,1,1,2,0,0,0,0,102
0,0,0,0,4,445,0,4673,0,0,5,1,1,8,5,2,0,0,101
5,531,0,0,55,5383,0,430,2085,0,7,1,1,0,2,2,0,1,100
4,514,0,0,16,1747,381,3473,1491,0,5,0,0,1,9,2,0,0,101
1,407,0,0,22,3415,921,3843,0,0,1,0,0,1,1,2,0,0,101
2,128,0,0,33,5099,1364,2592,0,0,7,2,1,0,7,2,1,0,101
0,0,0,0,27,9012,1526,4630,0,0,8,1,4,5,0,2,0,0,101
2,190,0,0,9,930,0,1905,0,0,1,0,1,2,1,0,0,0,102
2,279,0,0,15,964,0,993,0,2,2,0,0,0,2,2,0,0,102
0,0,0,0,18,4845,0,430,0,0,1,2,1,3,5,2,0,0,102
0,0,0,0,14,2197,0,1495,2659,0,6,0,0,5,4,0,0,1,100
0,0,0,0,34,6339,0,2598,0,0,7,1,1,8,10,0,0,1,100
7,488,0,0,9,850,0,1844,0,0,1,1,1,3,1,0,0,0,102
1,38,3,224,25,7317,1458,4301,0,0,1,1,1,6,1,2,0,0,101
1,5,0,0,8,1355,1440,4453,0,0,0,1,1,2,12,2,0,0,101
0,0,0,0,29,7525,1405,3696,0,0,4,1,3,2,0,2,0,0,101
2,38,0,0,20,2253,952,1690,0,0,5,1,1,0,2,2,1,0,102
0,0,0,0,21,6522,813,2380,0,5,6,0,0,2,6,2,1,0,101
2,266,0,0,11,696,0,1495,0,0,5,1,1,0,1,0,0,0,102
1,422,0,0,123,8813,573,1736,290,0,7,1,1,0,1,2,0,0,102
2,1257,0,0,16,5507,1316,3636,0,0,6,2,1,1,17,2,0,0,101
0,0,0,0,4,267,0,4164,0,1,2,1,5,0,2,2,0,0,101
0,0,0,0,50,5462,1506,3891,0,0,8,0,0,0,3,2,0,0,101
8,3213,0,0,72,5937,0,104,1164,0,6,2,1,5,2,2,1,0,102
3,345,0,0,16,5994,0,161,0,0,5,1,1,5,0,2,0,0,0
2,256,0,0,18,6693,0,1860,0,0,7,1,1,0,1,2,0,0,0
4,405,0,0,3,65,0,0,0,0,8,2,1,0,19,2,0,0,102
0,0,0,0,8,2152,1823,4680,0,1,6,2,1,0,2,2,0,0,101
6,217,3,209,38,6519,1086,3176,0,0,7,1,1,3,9,2,0,1,103
2,1338,0,0,7,189,1492,4539,0,0,6,0,0,7,0,2,0,0,101
10,2418,1,47,24,4119,0,150,0,0,8,2,1,0,3,2,0,0,102
7,1448,1,198,120,9370,1250,3293,362,0,3,1,1,1,0,2,1,1,103
1,117,1,487,50,6345,1129,3994,0,0,1,1,1,1,1,2,1,0,101
1,0,0,0,90,9201,0,1166,169,0,6,1,1,6,1,2,0,0,102
2,56,0,0,66,7520,1140,1319,0,0,3,2,1,5,2,2,0,0,0
0,0,0,0,38,7766,224,3650,0,1,6,1,1,0,2,2,0,0,101
5,2334,0,0,11,2769,0,164,0,0,5,2,1,3,1,0,0,0,102
5,2804,3,454,6,2677,0,145,0,0,5,1,1,0,0,2,0,0,103
2,88,0,0,20,5444,1391,4188,0,0,8,0,0,0,2,2,0,0,101
2,553,0,0,24,3488,1587,4304,126,0,9,1,1,0,0,2,1,0,101
0,0,0,0,10,332,1810,4695,0,1,6,1,1,1,12,2,0,0,101
18,2493,6,1147,79,7568,381,1295,1784,0,5,1,3,1,1,2,0,0,103
3,574,0,0,8,698,1391,1200,0,0,7,2,1,0,1,0,0,0,102
0,0,0,0,65,8783,673,2538,232,0,6,1,3,1,0,2,0,0,102
1,0,0,0,1,39,0,4673,0,0,5,0,0,2,0,2,0,0,101
0,0,0,0,4,385,0,4164,0,0,5,2,1,0,2,2,0,0,3
1,105,0,0,16,1704,747,3837,0,0,6,0,7,0,3,2,1,0,101
0,0,0,0,5,6806,1857,4762,0,0,5,1,1,0,0,2,0,0,3
0,0,0,0,20,2053,952,3837,0,0,7,1,1,6,0,2,0,0,3
1,13,0,0,44,7448,0,1069,0,0,7,1,1,0,2,2,0,0,0
0,0,0,0,6,1403,1835,4740,0,0,7,0,0,6,9,2,1,0,101
4,435,4,632,22,2269,500,1528,0,0,0,2,1,0,3,2,0,0,103
0,0,0,0,3,250,0,4453,0,0,1,0,0,6,1,1,0,0,101
1,96,2,36,20,6054,1258,3731,0,0,7,2,1,3,1,2,0,0,101
3,2414,0,0,20,4320,1333,2985,0,0,7,1,9,6,0,2,0,0,102
0,0,0,0,2,0,1871,4776,0,0,5,1,1,0,0,2,0,0,3
0,0,1,20,48,6577,468,3476,0,0,7,1,1,0,1,2,0,1,100
4,2067,0,0,6,1733,1492,2758,0,0,9,2,1,2,4,2,0,0,3
0,0,0,0,6,1206,0,3473,0,0,7,3,0,1,2,2,0,0,101
0,0,0,0,1,0,1871,4776,0,0,7,1,1,7,5,2,0,0,3
0,0,0,0,7,310,0,3101,0,0,6,1,1,0,1,2,0,0,3
0,0,0,0,14,3531,1189,3619,0,0,3,1,3,8,2,2,0,0,101
1,105,1,28,11,290,0,2047,0,0,7,1,1,0,7,0,0,0,102
0,0,1,453,17,3148,1735,4053,0,0,4,2,1,5,12,2,0,0,101
6,1302,0,0,7,282,1099,4408,0,0,7,0,0,5,0,2,0,0,101
1,0,0,0,50,5220,659,1757,446,0,7,0,0,0,9,2,1,1,100
7,1278,0,0,28,4578,0,1464,1430,0,1,0,1,2,1,2,0,0,102
2,262,0,0,17,2982,0,1398,0,0,1,0,0,2,1,0,0,0,102
0,0,0,0,9,1978,1603,4605,0,0,5,1,4,4,0,2,0,0,101
0,0,0,0,21,3924,557,2927,0,0,1,1,1,6,0,2,0,0,101
10,2399,0,0,31,6951,1299,3786,1281,0,7,1,1,3,2,2,0,0,102
0,0,0,0,7,1236,0,3101,0,0,2,3,0,0,4,2,1,0,101
9,2859,5,1186,115,9350,372,1997,321,0,0,1,1,7,3,2,0,1,103
0,0,0,0,5,6062,1783,4595,0,0,7,2,1,0,12,2,0,0,101
0,0,0,0,7,2241,0,3101,0,0,5,1,1,0,0,2,0,0,0
0,0,0,0,12,2171,0,559,0,0,1,0,0,5,0,2,0,0,102
0,0,0,0,2,5,0,4673,0,0,1,1,1,3,1,2,0,0,101
3,559,0,0,9,5978,1279,4164,0,0,0,1,4,0,4,2,0,0,101
0,0,0,0,3,211,1783,4625,0,0,7,0,0,2,1,2,1,0,101
5,569,1,0,10,3771,1279,3837,0,0,6,1,3,0,1,2,1,0,101
6,2513,0,0,13,1784,0,1095,2343,0,7,0,0,3,1,0,0,1,100
4,911,0,0,14,1717,1492,3981,0,0,6,1,1,0,3,2,0,0,3
9,1665,1,76,39,7001,933,2021,1347,0,6,0,0,0,12,2,0,0,102
2,191,0,0,73,7770,294,1999,0,0,4,1,1,6,3,2,1,0,102
7,1761,3,620,114,8640,412,1978,0,0,1,1,9,0,1,2,0,0,103
3,449,0,0,20,3260,0,985,1279,0,7,2,1,4,1,2,0,1,100
3,1105,2,182,39,6352,1228,3819,523,0,7,2,1,4,1,2,0,0,101
1,17,0,0,29,4896,0,413,0,0,5,3,0,0,1,0,1,0,102
0,0,0,0,3,92,1783,4740,0,0,4,2,1,0,0,2,0,0,3
5,1257,0,0,31,6209,1124,2641,0,0,1,2,1,7,1,2,0,0,102
0,0,0,0,34,8899,1428,4536,0,0,6,1,1,7,5,2,0,0,3
1,438,0,0,112,7736,450,2030,0,0,1,0,0,3,1,2,0,0,102
0,0,3,1250,81,9093,376,2214,0,0,7,1,1,2,1,2,1,0,103
0,0,0,0,5,608,0,3837,0,0,1,0,0,0,1,2,0,0,101
0,0,0,0,1,0,1871,4776,0,0,7,0,0,4,1,2,0,0,101
0,0,0,0,116,8482,13,2495,0,0,7,1,1,0,9,2,1,0,102
9,1884,1,385,95,8568,226,1964,575,0,7,2,1,1,1,2,0,1,103
0,0,0,0,3,419,0,3473,0,0,7,2,1,0,2,2,1,0,101
9,3200,0,0,118,9081,117,907,185,0,7,2,1,4,1,2,0,0,103
0,0,0,0,13,3765,570,4263,0,4,6,0,0,1,0,2,0,0,101
0,0,0,0,20,1616,1440,3128,0,3,6,1,1,0,12,2,0,0,101
1,193,0,0,1,0,0,4164,0,0,9,0,0,0,4,0,0,1,100
0,0,0,0,19,3648,981,2665,0,0,3,0,0,0,1,2,0,0,101
6,1509,0,0,32,7799,0,26,2453,0,7,2,1,8,2,0,1,0,100
4,2099,0,0,15,3087,0,367,0,0,7,0,0,2,1,0,0,0,102
0,0,0,0,6,602,1816,4625,0,0,6,2,1,3,2,2,0,0,3
2,498,0,0,16,3944,0,2526,0,0,1,1,3,0,1,2,0,0,102
4,1409,0,0,25,4341,0,3014,476,0,6,2,1,1,1,2,0,1,100
0,0,0,0,100,8243,1070,3712,0,0,1,1,5,2,0,2,0,0,101
4,524,0,0,17,7470,0,899,0,0,3,1,1,0,1,0,0,0,102
5,3216,0,0,20,7270,0,2156,0,0,8,1,3,8,1,2,0,0,102
4,1123,1,251,25,4435,0,2668,0,4,6,1,5,0,3,2,0,0,102
0,0,0,0,11,1838,0,2156,2354,0,5,1,1,0,10,2,1,1,100
6,1591,0,0,34,4450,1316,2582,0,0,1,2,1,0,1,2,0,0,102
2,1320,0,0,6,1025,0,2634,0,0,6,2,1,0,0,2,1,0,102
0,0,0,0,13,5925,0,1495,0,0,1,1,1,0,1,2,1,0,102
1,608,0,0,9,1600,0,192,0,0,6,0,0,3,1,2,1,0,102
0,0,1,117,19,5563,1412,4233,1038,0,6,3,0,5,3,2,1,1,100
0,0,0,0,27,5227,0,1156,0,0,4,1,1,0,1,2,0,0,0
3,537,0,0,42,8665,0,720,1812,0,1,1,3,2,0,2,0,0,100
5,775,0,0,66,6369,408,1329,912,0,1,1,1,4,1,2,0,0,102
0,0,0,0,6,4618,1603,4453,0,0,5,0,0,0,0,2,0,0,101
3,214,0,0,21,2011,1307,3076,2504,0,6,1,1,0,2,2,0,1,100
0,0,0,0,24,4361,0,1095,0,0,5,1,1,0,1,2,0,0,0
0,0,0,0,1,0,1871,4776,0,0,6,2,1,2,12,2,0,0,101
3,1129,0,0,25,4588,747,214,2514,0,7,1,1,0,1,2,0,0,100
0,0,0,0,9,6331,1440,3029,0,0,7,2,1,3,1,2,0,0,3
9,934,4,405,10,750,0,1200,0,0,7,1,1,2,1,0,0,0,103
0,0,0,0,19,3643,0,522,0,0,2,0,0,3,1,2,0,0,102
14,2885,6,1028,240,9492,0,465,2009,0,5,1,3,8,1,2,0,1,103
0,0,0,0,23,4193,865,967,0,3,2,1,1,0,2,2,0,0,101
4,1461,0,0,3,1696,0,899,0,0,6,2,2,2,1,0,0,0,102
0,0,6,1072,27,4182,1395,3356,0,0,7,1,1,6,1,2,0,0,103
0,0,0,0,7,2220,1189,4555,0,0,7,3,0,3,9,2,1,0,101
0,0,0,0,32,8250,677,132,0,0,7,0,0,0,1,0,0,0,102
4,1391,0,0,13,4352,0,187,0,0,8,1,1,0,1,2,0,0,0
1,23,1,221,46,3985,240,1037,78,0,7,1,1,1,10,2,1,1,100
6,2747,0,0,21,4023,0,1095,2532,0,5,1,1,5,9,0,1,1,100
0,0,0,0,37,5827,999,1737,0,0,7,1,1,5,1,2,0,1,100
1,621,0,0,33,6687,677,160,938,0,6,0,0,1,4,2,1,0,102
0,0,0,0,6,5666,0,3473,0,0,7,1,1,0,19,2,0,0,101
0,0,0,0,10,1837,0,4164,0,0,5,1,1,0,0,2,0,0,3
5,3187,0,0,37,5600,0,1274,2302,0,6,3,1,3,1,2,0,1,100
0,0,0,0,18,2998,1015,3237,0,4,6,2,1,0,12,2,0,0,101
0,0,2,623,49,3381,459,3047,0,0,1,1,1,0,5,2,0,0,101
13,2244,0,0,80,7140,1264,3568,381,0,3,3,1,2,12,2,0,0,103
7,1552,2,778,28,5930,715,2353,1028,0,6,2,1,0,2,2,1,0,103
0,0,0,0,8,1397,1492,4619,0,0,5,1,1,2,12,2,0,0,101
3,143,0,0,19,4140,400,2516,1421,0,3,1,1,1,1,2,0,0,102
2,1945,0,0,36,6775,0,1118,0,0,1,2,1,0,1,2,1,0,102
10,2838,2,694,106,8730,188,1104,52,0,7,1,1,0,0,2,0,1,103
1,629,0,0,36,4312,0,69,0,0,1,2,1,2,1,0,0,0,102
2,335,0,0,7,756,1440,4293,0,0,5,1,4,5,1,2,1,0,101
4,137,0,0,15,1775,0,2443,2406,0,5,1,1,1,2,0,1,1,100
6,722,1,168,15,1761,0,39,0,0,6,0,0,2,1,2,0,0,102
0,0,0,0,13,2647,279,4589,0,3,6,0,5,0,3,2,0,0,101
3,1244,0,0,46,4907,484,2218,0,0,5,1,1,5,0,2,0,0,0
0,0,0,0,76,6658,0,708,0,0,7,1,3,0,1,2,0,0,102
0,0,0,0,8,1249,0,4164,0,0,7,0,0,2,7,0,1,0,102
0,0,0,0,6,362,1725,4558,0,0,6,0,0,0,14,2,1,0,101
2,244,0,0,2,7,0,4164,0,0,6,1,1,0,1,0,0,0,102
6,2543,6,1227,51,8626,1063,3684,0,0,7,1,1,0,1,2,0,0,103
0,0,0,0,2,15,1824,4774,0,0,1,1,1,1,1,2,1,0,101
2,245,0,0,9,920,0,1905,0,0,9,1,1,0,4,2,0,0,0
8,2440,0,0,71,7926,303,860,2018,0,7,1,1,0,7,2,0,1,100
1,5,0,0,50,3279,0,548,0,0,6,3,0,0,3,2,0,0,102
0,0,0,0,5,391,1667,4371,0,0,5,1,1,1,0,2,0,0,3
0,0,0,0,2,12,0,4164,0,0,1,2,1,2,9,0,0,0,101
3,429,2,948,35,3921,570,1248,0,0,8,1,1,1,1,0,0,0,103
0,0,0,0,12,1323,896,1046,0,0,9,2,1,4,1,2,0,0,0
0,0,0,0,12,511,1855,4762,0,3,6,1,1,0,2,2,0,0,101
10,2022,1,367,65,6509,1668,4363,125,4,6,1,5,4,0,2,0,0,103
6,1435,0,0,52,5787,1133,2187,0,0,9,2,1,2,12,2,0,0,102
7,2116,0,0,118,8137,173,756,0,0,7,1,1,3,9,2,0,0,102
1,23,0,0,27,4404,0,272,0,0,7,2,1,0,19,2,0,0,102
5,1514,1,74,184,8676,0,180,2670,0,8,1,1,2,19,2,0,0,100
0,0,0,0,11,1344,1333,4269,0,0,7,1,4,3,10,2,0,0,101
0,0,0,0,16,783,1643,4583,0,0,6,1,1,0,3,2,0,0,3
3,544,2,298,95,8233,1487,3242,0,0,8,2,1,0,0,2,0,0,103
0,0,0,0,13,2063,0,492,0,0,2,0,0,0,3,2,1,0,102
0,0,1,428,19,6851,236,3200,0,0,1,1,4,5,0,2,0,0,102
1,5,0,0,15,2331,0,76,2511,0,7,7,12,8,19,1,0,0,100
9,1865,0,0,116,8971,0,540,2579,0,6,1,1,1,5,2,1,1,100
4,220,1,214,80,7118,1324,3367,0,3,6,1,1,2,2,2,0,0,101
4,2215,0,0,8,2304,1440,697,0,0,1,0,1,0,7,2,0,0,102
0,0,0,0,16,3649,0,1095,0,0,5,1,9,1,5,2,0,0,102
0,0,5,620,60,8251,0,263,1932,0,6,1,1,5,1,2,0,1,103
5,660,0,0,12,409,0,2758,2193,0,8,3,0,0,6,2,1,1,100
1,50,0,0,45,3499,0,1163,0,0,9,1,1,0,1,2,0,1,100
3,202,0,0,2,10,0,3837,0,0,1,1,1,2,1,0,0,0,102
15,2793,12,1126,96,8358,283,849,300,0,6,0,0,2,0,2,0,1,103
1,0,0,0,65,4177,677,2197,231,0,1,1,1,0,1,2,1,1,100
1,86,0,0,12,3629,0,1905,0,0,5,0,0,2,0,2,1,0,102
4,2532,4,244,210,9311,414,2272,503,0,4,1,1,5,0,2,0,0,103
11,1938,2,203,22,5970,1142,2782,0,0,7,1,1,2,1,2,0,0,103
3,79,6,556,15,6776,1048,3689,0,0,7,1,9,0,1,2,0,1,103
2,608,0,0,35,4674,0,295,0,0,5,1,1,2,1,0,1,0,102
3,635,0,0,29,2385,0,15,0,0,7,7,1,8,1,1,0,0,102
8,174,1,983,61,5301,366,2965,0,3,6,1,4,1,1,2,0,0,103
0,0,0,0,15,5426,1230,2362,0,0,5,2,1,0,0,2,0,0,3
0,0,0,0,2,0,1871,4776,0,0,7,2,1,8,2,2,0,0,101
1,1171,0,0,15,2393,0,207,0,0,4,1,1,0,1,0,0,0,102
0,0,0,0,7,1223,1545,3731,0,0,7,1,1,2,12,2,1,0,101
1,220,0,0,6,66,1783,4593,0,0,5,2,1,2,0,2,0,0,3
13,2876,0,0,21,3484,507,1417,1450,0,0,1,1,7,1,2,0,1,100
1,521,1,65,19,2699,0,825,1613,0,7,1,4,0,9,0,0,1,100
0,0,0,0,9,2206,1440,4008,0,0,7,2,1,0,2,2,0,0,3
0,0,0,0,4,412,0,4164,0,0,6,1,1,3,2,2,0,0,3
1,125,0,0,16,2324,0,430,0,0,1,0,0,0,1,0,0,0,102
0,0,0,0,3,176,0,4453,0,0,7,1,1,2,9,2,0,0,101
2,347,0,0,17,2973,0,989,1702,0,6,1,3,6,1,2,0,0,102
3,811,0,0,38,6012,547,2170,883,0,5,1,3,1,1,2,0,0,102
1,2396,0,0,11,1171,0,559,0,0,6,1,1,8,1,0,0,0,102
3,1077,0,0,7,2674,1391,3837,0,0,6,1,4,3,3,2,0,0,101
0,0,0,0,10,1388,0,0,0,0,0,0,0,2,3,2,0,0,102
0,0,0,0,31,2990,0,385,0,0,9,1,1,2,1,2,1,0,102
0,0,0,0,2,53,1725,4453,0,0,1,2,1,6,19,2,0,0,101
5,521,0,0,63,6871,477,1594,0,0,5,1,1,1,1,2,1,0,102
8,1634,0,0,48,6517,432,549,0,0,1,1,3,3,0,2,0,0,102
4,564,0,0,13,1066,0,993,0,0,9,1,1,8,1,0,0,0,102
5,1990,4,797,17,2605,0,594,0,0,5,0,0,2,1,0,0,0,103
0,0,0,0,3,602,1783,4673,0,0,6,2,1,0,10,2,0,0,101
0,0,0,0,2,292,0,4673,0,0,5,0,0,3,0,2,0,0,101
2,789,0,0,32,5861,0,857,2690,0,6,2,1,3,1,2,0,1,100
0,0,0,0,17,1743,0,993,0,0,2,2,1,5,1,2,1,0,102
0,0,0,0,1,0,1871,4776,0,0,5,1,1,1,2,2,0,0,3
1,471,0,0,12,3274,0,1495,0,0,1,1,1,1,1,0,0,0,102
5,2340,0,0,22,5689,0,40,0,0,5,1,1,7,1,0,0,0,102
1,608,0,0,24,4351,1492,4055,485,2,6,1,1,0,12,2,0,0,101
6,812,0,0,25,2642,0,430,0,0,6,1,1,0,1,0,1,0,102
1,143,0,0,15,3820,1545,3101,0,0,5,0,0,7,1,2,1,0,101
1,544,0,0,22,2192,0,642,0,0,7,0,1,0,1,0,0,0,102
3,2268,0,0,8,703,0,463,0,0,6,2,1,0,17,2,0,0,102
0,0,0,0,38,4801,1511,3789,0,0,7,1,1,0,2,2,0,0,3
0,0,0,0,3,519,0,4453,0,0,7,1,3,2,0,2,0,0,101
3,371,0,0,14,2850,0,290,0,0,5,1,3,0,9,2,0,0,102
5,3210,2,228,71,8616,0,1416,0,0,6,1,1,0,1,2,0,0,103
1,2,0,0,6,534,1603,4008,0,0,7,2,1,2,2,2,0,0,3
0,0,0,0,8,2613,1492,3705,0,0,1,1,1,0,1,2,1,0,101
2,475,1,61,18,5979,0,697,0,0,5,1,1,0,1,0,0,0,102
0,0,0,0,50,5911,0,548,2272,0,7,1,9,0,1,0,0,1,100
0,0,0,0,1,0,1871,4776,0,0,6,2,1,2,0,2,0,0,3
0,0,0,0,27,4050,771,3087,0,0,0,2,1,6,5,2,0,0,101
3,144,0,0,12,635,0,1335,0,0,1,1,1,8,1,0,1,0,102
0,0,0,0,1,0,1871,4776,0,0,7,0,0,2,7,2,0,0,101
0,0,0,0,14,628,1831,4711,0,2,6,2,1,2,12,2,0,0,101
0,0,0,0,3,11,0,4453,0,0,5,1,1,5,0,2,0,0,3
4,769,0,0,94,6719,995,1515,0,3,6,2,1,8,2,2,0,0,102
0,0,0,0,1,0,1871,4776,0,5,6,0,0,0,1,2,1,0,101
1,335,0,0,30,5249,0,150,2362,0,6,1,1,0,1,2,0,1,100
0,0,0,0,11,977,0,1905,0,0,7,0,7,0,10,2,1,0,102
0,0,0,0,9,2903,0,899,0,0,5,2,1,1,2,2,1,0,102
0,0,0,0,10,560,0,2156,0,0,5,1,3,6,2,2,0,0,102
4,295,2,357,4,468,0,1803,0,0,7,1,1,8,1,0,0,0,102
4,2772,1,275,17,4537,0,260,0,0,6,1,1,1,0,2,0,0,102
3,1930,4,537,93,8782,1644,4402,710,0,4,1,1,0,0,2,0,0,103
9,784,0,0,6,273,0,2156,0,0,7,2,1,2,9,2,1,0,102
2,86,0,0,6,110,1492,4539,0,0,0,1,1,6,0,2,0,0,101
1,259,0,0,22,4135,1333,4027,0,0,9,1,1,7,0,2,0,0,3
2,173,0,0,4,2954,0,2758,0,0,9,1,1,0,3,2,0,0,0
0,0,0,0,12,1521,0,1690,0,0,1,1,1,6,2,2,0,0,102
7,1292,0,0,25,3022,477,3473,0,0,7,0,0,0,7,2,0,0,102
4,475,1,13,46,8432,432,2343,1373,0,5,1,1,2,7,2,0,1,100
0,0,1,455,44,4749,0,3664,897,0,9,1,5,3,1,2,0,0,102
9,3241,0,0,30,7274,599,905,0,0,1,2,1,2,1,2,1,0,102
0,0,1,353,82,8496,0,497,431,0,5,2,2,1,9,2,0,1,100
9,2570,2,226,54,8261,906,2811,1377,0,0,2,1,6,0,2,0,0,103
1,13,0,0,41,3712,1111,2684,0,0,6,1,3,6,2,2,0,0,101
0,0,0,0,17,399,1464,4576,0,0,5,1,1,5,0,2,0,0,3
0,0,0,0,17,6908,1660,4192,0,0,6,2,1,2,3,2,0,0,3
0,0,0,0,3,205,0,4453,0,0,5,1,4,7,2,2,1,0,101
0,0,0,0,27,3602,1230,3826,0,0,1,1,1,1,1,2,0,0,101
2,193,1,0,114,8468,1318,3937,0,0,0,1,1,1,0,2,0,0,102
0,0,0,0,25,1929,0,1542,0,0,1,1,1,2,1,2,1,0,102
0,0,0,0,5,1117,0,2156,0,0,3,1,1,4,0,2,1,0,102
1,2,0,0,118,8992,1134,3343,0,2,6,1,1,0,19,2,0,0,101
3,290,0,0,62,5769,348,1495,1631,0,7,1,1,0,0,2,0,1,100
4,499,0,0,41,5592,1361,1981,0,0,1,2,1,0,1,2,0,0,102
5,656,0,0,13,3135,0,1200,0,0,8,1,1,5,2,2,0,0,0
2,1839,2,904,19,7843,0,1579,2330,0,6,1,3,0,3,2,0,0,103
2,65,0,0,58,7138,1163,2937,0,4,6,1,1,1,5,2,0,0,101
0,0,0,0,112,7714,23,1912,0,0,7,1,1,0,1,2,0,0,102
0,0,0,0,39,8047,0,860,0,0,7,3,1,1,9,2,0,0,102
1,125,0,0,23,3168,0,642,2398,0,7,0,1,0,7,0,0,1,100
0,0,0,0,19,862,1253,2714,0,0,2,1,1,0,2,2,0,0,3
10,2550,0,0,29,4400,0,54,2042,0,6,1,1,4,3,2,1,1,100
3,465,0,0,14,3154,1240,3497,0,0,5,6,0,5,0,2,1,0,101
2,205,0,0,98,8158,900,1313,1322,0,6,2,1,2,12,2,0,1,100
1,506,0,0,35,5996,616,2329,890,0,1,1,1,2,9,2,1,0,102
0,0,0,0,13,1283,0,1905,0,0,7,2,1,5,1,0,0,0,102
5,1909,2,57,64,7597,367,1873,452,0,6,2,2,2,3,2,1,0,102
0,0,0,0,8,906,1099,4539,0,0,7,2,1,0,5,2,0,0,3
0,0,0,0,10,1628,0,2156,0,0,6,1,1,2,1,2,0,0,0
1,207,0,0,29,3368,0,2091,1109,0,6,1,1,2,1,2,0,1,100
0,0,2,199,25,5361,0,2123,649,0,6,1,3,4,3,2,1,0,102
1,125,3,70,39,4267,524,3632,0,0,7,1,1,0,9,2,0,0,101
0,0,0,0,17,1779,0,1095,0,2,6,1,1,2,1,2,0,0,102
0,0,0,0,7,394,1733,4700,0,0,6,2,2,8,0,2,0,0,101
0,0,0,0,5,471,0,3473,0,0,6,0,0,2,2,2,0,0,101
5,1762,0,0,79,5771,0,115,0,0,8,3,0,0,1,2,1,0,102
0,0,0,0,1,0,1871,4776,0,0,6,1,1,8,3,2,0,0,101
8,1691,2,437,25,2215,771,1579,0,0,1,3,0,2,1,2,1,0,103
0,0,0,0,1,0,1871,4776,0,1,6,2,1,2,5,2,0,0,101
0,0,1,42,104,9346,875,2624,0,0,7,1,1,0,1,2,0,0,102
0,0,0,0,6,1780,0,3473,0,0,7,1,5,6,0,2,0,0,101
3,3222,0,0,34,4376,0,1544,0,0,1,3,1,2,1,2,1,0,102
0,0,0,0,11,1309,1528,4524,0,0,1,2,1,6,0,2,1,0,101
0,0,0,0,16,4166,1099,3860,0,0,6,1,3,0,2,2,0,0,101
0,0,0,0,3,7,1835,4762,0,0,6,0,0,2,5,2,0,0,101
9,2091,3,530,55,6569,694,2175,1246,0,5,1,4,0,1,2,0,0,103
0,0,0,0,19,4209,0,2057,0,0,6,1,1,0,3,2,0,0,0
1,26,0,0,30,3833,0,385,0,0,5,1,1,2,2,0,1,0,102
0,0,3,446,30,5499,1099,3061,0,0,1,1,1,0,1,2,1,0,101
0,0,0,0,12,3988,0,4338,0,0,5,2,1,2,0,2,1,0,101
