age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,cluster,Target
7,8,0,1,1,461.3487854003906,1,0,0,5,2,309.69671630859375,2,0,0,3,103,0
50,1,1,0,0,3469.91650390625,1,0,2,16,8,134.11334228515625,0,0,0,3,102,1
8,9,1,1,0,2046.9716796875,1,0,2,8,9,446.2897644042969,4,0,0,3,3,0
42,0,1,1,0,3315.70263671875,0,0,1,7,9,822.3165283203125,1,0,0,3,102,1
51,4,1,2,0,875.8217163085938,1,0,2,25,6,680.7791748046875,2,0,0,3,102,1
12,6,1,2,0,480.52618408203125,1,0,0,29,9,261.8940734863281,1,0,0,3,0,0
38,3,1,1,0,1568.55419921875,1,0,0,19,0,443.1689147949219,1,0,0,3,102,1
31,2,1,1,1,227.89402770996094,0,0,0,4,7,302.3308410644531,0,0,0,3,103,0
32,9,1,1,0,1121.497802734375,1,0,1,5,9,201.50869750976562,2,0,0,3,102,0
49,0,1,1,0,1540.1241455078125,1,0,1,31,9,149.2984161376953,2,0,0,3,3,0
10,3,1,1,0,485.7359313964844,0,0,0,4,2,762.42041015625,3,0,0,3,102,1
10,4,1,2,0,3425.716064453125,0,1,0,4,3,141.2632293701172,1,0,0,3,0,0
5,0,2,1,0,812.8570556640625,0,0,1,28,8,623.7479248046875,1,0,0,3,102,1
9,1,1,1,0,576.7623291015625,0,0,0,25,1,70.03828430175781,2,0,0,3,0,0
10,0,1,1,0,3203.305419921875,1,1,0,18,7,124.097412109375,0,-1,0,3,100,0
49,10,1,1,0,715.2761840820312,0,0,2,27,8,80.1807632446289,0,0,0,3,3,0
7,9,1,2,0,752.791259765625,1,0,0,24,8,192.73080444335938,1,0,0,3,3,0
10,0,1,1,0,895.447998046875,1,1,1,28,0,144.6632843017578,0,0,0,3,0,0
31,4,1,2,0,880.8811645507812,0,1,0,25,3,191.77976989746094,0,0,0,3,0,0
27,7,1,1,1,526.7090454101562,0,0,0,26,5,97.86395263671875,0,0,0,3,103,0
19,9,1,1,0,1007.7483520507812,0,0,0,26,1,60.14950942993164,0,0,0,3,0,0
28,5,1,1,1,563.1329345703125,0,1,0,8,2,41.48386764526367,0,0,0,3,103,0
38,4,1,2,0,2965.468505859375,0,0,2,10,6,50.17559814453125,1,0,0,3,3,0
28,7,1,1,1,499.2560729980469,0,0,0,5,7,126.94139099121094,0,0,0,3,103,0
3,0,1,1,0,923.489990234375,1,0,2,2,8,340.9827880859375,0,0,0,3,100,0
11,1,1,1,0,3305.644287109375,1,0,0,11,8,9.492199897766113,0,65,4,1,101,0
16,9,1,1,0,2695.71533203125,1,0,2,19,8,602.4868774414062,0,0,0,3,102,1
12,4,1,2,0,2438.062744140625,1,0,0,3,8,140.57421875,0,0,0,3,3,0
16,4,2,0,0,477.1524658203125,0,0,0,26,8,125.21189880371094,0,0,0,3,3,0
33,4,1,2,0,1805.541748046875,0,0,2,5,6,556.9136352539062,1,0,0,3,102,1
57,8,1,1,0,3413.146484375,0,0,0,21,10,778.3974609375,1,0,0,3,102,1
17,1,1,2,0,3811.8779296875,1,0,0,17,0,136.6761932373047,0,272,2,0,101,1
21,1,2,1,0,650.9095458984375,0,1,0,26,7,76.20757293701172,6,0,0,3,100,0
15,1,1,0,0,2224.449951171875,1,0,0,-1,8,338.9779052734375,0,0,0,3,3,0
29,9,1,1,0,309.0201110839844,0,0,0,8,1,240.53749084472656,0,0,0,3,0,0
9,4,1,2,0,606.7974853515625,0,0,0,27,1,163.4848175048828,2,0,0,3,0,0
41,5,1,1,0,3732.25830078125,0,0,1,22,1,75.36428833007812,6,0,0,1,102,1
14,4,1,2,0,2579.549560546875,0,0,0,27,1,250.5814208984375,0,0,0,3,0,0
32,1,0,1,0,1737.0008544921875,1,0,0,12,1,385.1202697753906,2,0,0,3,102,1
16,4,2,1,0,492.3193664550781,0,1,0,28,5,30.320514678955078,5,0,0,3,100,0
9,9,0,1,0,525.5983276367188,1,0,0,21,3,259.6990051269531,2,0,0,3,0,0
18,6,1,1,0,2369.791748046875,0,0,0,8,1,288.1552429199219,1,0,0,3,0,0
39,4,1,1,0,1580.3740234375,1,0,0,7,8,278.19354248046875,2,1,0,3,3,0
59,4,1,2,0,3852.029541015625,1,0,0,3,9,118.63516998291016,0,310,2,0,101,0
23,0,2,1,0,1366.136962890625,1,0,2,12,8,1095.22705078125,2,0,0,3,102,1
7,4,1,2,0,3677.034423828125,0,0,0,3,4,149.8775634765625,0,70,2,1,102,1
11,9,1,1,0,2656.5087890625,0,0,0,26,1,207.99917602539062,4,0,0,3,0,0
17,9,2,1,0,523.8751831054688,0,0,0,29,5,114.41875457763672,8,0,0,3,100,0
18,4,1,0,0,544.2899169921875,0,1,2,28,6,-20.747180938720703,11,0,0,3,100,0
38,4,2,1,0,2203.15380859375,0,0,0,23,10,696.8035888671875,0,64,4,2,102,1
10,4,2,1,0,787.4511108398438,0,1,0,28,8,92.63397216796875,0,0,0,3,100,0
14,9,1,2,0,1448.7203369140625,0,0,0,22,1,802.6284790039062,1,0,0,3,102,1
48,4,1,1,0,2381.997314453125,0,0,0,23,1,299.2008361816406,0,28,0,3,102,1
5,2,1,1,1,438.7241516113281,1,0,0,10,6,417.0068359375,0,0,0,3,103,0
19,3,2,1,0,893.4580078125,0,0,2,2,1,116.6204833984375,2,0,0,3,0,0
38,10,1,0,0,852.3209838867188,1,0,1,14,8,671.4624633789062,2,0,0,3,102,1
26,4,1,2,1,542.91455078125,0,1,0,6,6,103.78810119628906,0,0,0,3,103,0
5,7,0,1,1,731.5692138671875,0,1,0,6,5,530.0425415039062,0,0,0,3,103,0
9,4,2,2,0,3772.7275390625,0,0,0,27,8,181.1851806640625,0,288,4,1,101,0
24,9,1,1,0,940.61962890625,0,0,0,3,1,169.90049743652344,0,0,0,3,102,1
12,9,2,2,0,881.6942749023438,1,0,2,5,8,329.259521484375,1,0,0,3,3,0
17,4,1,1,0,1227.7259521484375,0,0,0,15,1,491.2240905761719,0,0,0,3,0,0
9,1,1,1,0,1677.226318359375,1,1,1,13,7,182.54173278808594,2,0,0,3,100,0
10,0,2,1,1,59.7545051574707,0,1,0,31,7,202.37548828125,1,0,0,3,103,0
14,0,1,1,0,3302.654052734375,1,0,0,3,7,109.21095275878906,0,0,0,3,102,1
22,4,1,2,0,1133.8282470703125,0,1,2,8,6,111.64784240722656,4,0,0,3,3,0
35,8,1,1,0,3211.460693359375,0,0,0,28,3,115.3107681274414,0,116,5,0,101,0
11,4,1,1,0,598.4359130859375,0,0,0,25,1,40.02759552001953,5,0,0,3,0,0
16,9,1,1,0,3308.287353515625,0,0,0,20,1,120.79765319824219,1,0,0,3,0,0
19,9,0,1,0,137.8685760498047,0,1,0,28,5,621.972900390625,0,0,0,3,102,1
13,1,1,1,0,934.9454956054688,1,0,2,8,6,13.399381637573242,0,0,0,3,3,0
30,1,1,0,0,1283.4140625,0,0,2,14,6,62.52248001098633,0,0,0,3,3,0
10,9,0,2,0,775.279052734375,1,1,0,5,8,168.05398559570312,1,292,0,3,0,0
8,0,1,1,0,689.44775390625,1,1,0,5,7,120.08642578125,0,0,0,3,100,0
11,1,2,1,1,1637.7335205078125,1,0,0,16,7,303.1346740722656,1,0,0,3,103,0
9,8,1,2,0,545.0653076171875,1,0,2,21,6,83.98523712158203,1,0,0,3,3,0
12,0,2,1,0,851.0741577148438,1,1,0,20,8,96.97084045410156,0,126,4,1,101,1
53,3,1,1,0,3117.51611328125,0,0,0,20,1,654.9058227539062,1,0,0,3,102,0
39,0,2,1,0,526.3641357421875,0,1,1,18,7,219.3206329345703,2,0,0,3,100,0
9,4,1,2,0,467.8257141113281,0,0,2,7,8,21.890859603881836,1,0,0,3,3,0
31,9,1,1,0,678.4220581054688,0,0,0,21,1,310.93304443359375,0,0,0,3,0,0
15,7,1,1,1,334.16546630859375,0,0,0,28,2,173.3435821533203,0,0,0,3,103,0
36,1,1,1,0,900.9561767578125,0,0,0,21,1,212.9133758544922,8,0,0,3,100,0
22,5,2,1,1,533.0203247070312,0,1,2,16,6,48.893489837646484,11,0,0,3,103,0
40,5,1,0,0,1185.772216796875,0,0,0,5,6,79.6370620727539,0,0,0,3,3,0
21,4,1,2,0,3201.101318359375,0,0,0,2,4,202.23944091796875,0,139,2,0,101,0
9,3,1,1,1,170.2060089111328,0,0,1,13,7,315.14349365234375,1,0,0,3,103,0
9,7,1,1,0,541.0925903320312,1,0,2,11,8,270.2315673828125,0,0,0,3,3,0
13,7,1,0,0,264.9142761230469,1,1,0,15,8,421.67724609375,1,0,0,3,100,0
7,4,0,1,0,756.113037109375,1,0,1,25,9,341.5697021484375,1,0,0,3,102,1
28,9,1,0,0,597.5204467773438,0,0,0,3,6,22.679895401000977,6,0,0,3,100,0
25,5,1,1,1,488.7605895996094,0,0,2,6,6,34.002281188964844,0,0,0,3,103,0
34,4,1,1,0,2532.73388671875,0,0,0,6,8,181.45948791503906,0,0,0,3,102,1
7,2,1,1,1,185.5005645751953,1,0,0,10,2,377.6243896484375,0,0,0,3,103,0
22,9,2,1,0,992.7635498046875,0,1,0,11,7,101.89185333251953,12,59,4,1,101,0
52,0,1,1,0,1150.5687255859375,0,0,1,3,1,136.86581420898438,2,0,0,3,0,0
11,1,1,1,0,770.5662231445312,1,0,0,17,8,241.5531463623047,0,0,0,3,0,0
7,0,1,1,0,2875.784423828125,1,0,1,28,6,0.005537248216569424,10,0,0,3,100,0
12,9,1,1,0,498.9307861328125,0,0,0,24,1,28.08035659790039,2,0,0,3,0,0
15,7,2,1,0,475.8790588378906,0,0,0,6,8,716.7177734375,0,140,0,1,102,1
11,4,1,2,0,592.8816528320312,1,0,0,9,8,60.44386291503906,1,0,0,3,3,0
14,1,1,1,0,913.6495971679688,1,0,0,20,8,459.77288818359375,0,0,0,3,3,0
17,0,1,1,0,473.2508850097656,1,0,2,7,8,50.90430450439453,2,0,0,3,3,0
11,0,1,1,0,505.99273681640625,0,0,0,24,8,341.4203796386719,0,0,0,3,102,1
19,9,1,1,0,2658.65087890625,1,1,0,1,8,36.9808235168457,0,302,7,0,101,0
12,9,1,2,0,469.8290710449219,1,1,0,17,4,148.2667694091797,0,0,0,3,100,0
35,3,2,0,0,968.1810302734375,0,0,0,26,3,718.9215698242188,1,0,0,3,102,1
21,4,2,1,0,737.6607666015625,0,0,0,15,3,47.44754409790039,6,0,0,3,100,0
40,4,1,2,0,993.9883422851562,0,1,0,6,5,119.33980560302734,0,0,0,3,100,0
16,9,1,1,0,1135.3631591796875,0,0,0,3,2,1010.658935546875,1,0,0,3,102,1
16,4,1,2,1,64.01654052734375,0,1,0,25,7,113.00372314453125,11,0,0,3,103,0
49,0,1,1,0,624.8262939453125,1,0,1,23,1,104.4699478149414,1,0,0,3,0,0
20,1,1,0,0,483.1219482421875,0,0,0,2,6,34.053184509277344,0,0,0,3,3,0
27,4,1,1,0,552.3605346679688,0,0,0,29,1,-21.08544921875,6,0,0,3,100,0
15,9,2,1,1,1943.8629150390625,1,0,0,15,1,135.03443908691406,1,0,0,3,103,0
21,9,1,2,0,2198.939697265625,0,0,2,24,2,187.61575317382812,4,0,0,3,102,0
36,4,1,1,0,1091.11865234375,0,0,0,6,2,478.7981872558594,0,0,0,3,102,1
52,8,1,1,0,2075.947509765625,0,0,0,9,9,189.35671997070312,0,114,2,0,101,0
20,9,2,1,0,791.7611083984375,0,0,0,21,1,818.7158203125,3,0,0,3,102,1
16,9,1,1,0,3591.416015625,1,0,0,19,3,92.1343002319336,0,0,0,3,102,1
30,7,1,1,1,514.6525268554688,0,1,0,7,6,44.99067687988281,1,0,0,3,103,0
10,9,2,1,0,501.61993408203125,1,0,0,4,1,258.3039245605469,3,0,0,3,0,0
15,9,0,1,0,1937.7987060546875,1,0,2,3,8,353.32867431640625,0,0,0,3,3,0
13,0,1,1,1,530.513671875,0,1,0,27,5,160.32936096191406,2,0,0,3,103,0
15,3,0,1,0,1549.4962158203125,1,0,0,18,0,146.21861267089844,2,259,4,0,101,0
50,5,1,1,0,1623.4063720703125,0,0,0,26,6,499.57177734375,6,0,0,3,102,1
21,4,1,2,0,1120.3094482421875,0,0,0,26,4,86.9393539428711,0,0,0,3,0,0
45,5,1,1,0,881.9541625976562,0,0,1,3,7,189.1591339111328,0,0,0,3,102,0
35,4,1,2,0,3721.6875,0,0,0,9,10,242.8095703125,1,44,3,2,102,1
13,4,1,2,0,538.3223876953125,1,0,0,17,8,143.2760467529297,0,216,2,0,101,0
16,4,1,2,1,296.1424560546875,1,0,0,19,0,238.43885803222656,0,0,0,3,103,0
16,1,2,1,0,936.9744262695312,1,0,0,31,8,36.773006439208984,16,0,0,3,0,0
28,6,1,1,0,228.3555145263672,1,0,0,7,1,197.8738250732422,5,0,0,3,0,0
32,1,1,0,1,552.4013671875,0,0,0,7,8,17.30950355529785,0,0,0,3,103,0
26,4,1,2,0,2325.138427734375,0,0,0,4,2,929.8836059570312,0,0,0,3,102,1
20,4,1,2,1,496.44537353515625,0,0,0,4,8,126.92877960205078,0,0,0,3,103,0
28,0,1,1,0,2917.83203125,0,0,1,27,1,45.763511657714844,13,0,0,3,100,0
17,7,1,1,1,521.9197387695312,0,0,0,6,2,111.5656967163086,0,0,0,3,103,0
20,1,1,1,0,235.60772705078125,1,0,0,10,8,51.03609848022461,0,0,0,3,3,0
27,1,1,1,1,332.4153137207031,0,0,0,26,7,590.02783203125,1,0,0,3,103,0
11,8,0,3,0,3277.861083984375,1,0,0,13,8,899.6951904296875,1,0,0,3,102,0
8,4,1,1,0,541.002685546875,0,1,0,25,1,76.86370849609375,2,0,0,3,100,0
37,4,1,1,0,3510.7138671875,1,0,0,9,0,254.9352569580078,0,-4,3,1,101,0
15,4,1,1,0,1902.25537109375,0,1,0,20,5,214.2691192626953,2,0,0,3,0,1
30,1,1,0,0,1378.2469482421875,0,0,0,9,7,175.4622039794922,0,0,0,2,102,1
18,4,2,2,0,2971.72314453125,0,0,2,29,6,58.005043029785156,6,0,0,3,100,0
27,3,1,0,0,1350.896484375,0,0,0,14,3,474.24652099609375,1,52,4,1,102,1
14,1,1,1,0,1301.907958984375,1,0,0,10,8,274.8074645996094,1,58,7,1,101,0
21,1,1,0,1,251.6573028564453,0,1,2,7,8,38.80634689331055,4,0,0,3,100,0
6,4,1,2,1,511.4037170410156,0,0,0,2,2,65.1556167602539,0,0,0,3,103,0
13,9,2,1,0,2700.313232421875,1,0,0,26,2,258.7613830566406,1,0,0,3,0,0
22,4,1,1,0,910.1392211914062,0,0,0,11,1,247.01760864257812,0,0,0,3,102,1
8,1,2,1,1,370.11865234375,1,0,2,4,8,251.98143005371094,1,0,0,3,103,0
27,4,1,2,0,538.2808227539062,0,0,0,6,6,126.48477935791016,4,0,0,3,3,0
49,0,2,1,0,2059.261962890625,0,0,1,28,8,1011.4546508789062,1,0,0,3,102,1
31,0,1,1,0,1794.231201171875,1,0,0,10,0,298.56109619140625,1,217,4,3,102,1
17,9,1,2,0,721.951416015625,1,0,0,17,9,282.0477294921875,1,0,0,3,102,1
15,6,1,1,1,483.86737060546875,0,0,0,6,1,544.8638916015625,0,0,0,3,103,0
10,1,1,1,1,578.3751831054688,0,1,0,7,2,132.1483612060547,1,0,0,3,103,0
14,8,0,1,1,260.706298828125,0,0,0,20,5,248.75515747070312,1,0,0,3,103,0
11,4,1,1,0,468.9482421875,1,0,0,7,8,2.39522647857666,0,196,2,0,101,0
12,4,1,2,0,3797.99072265625,1,0,0,4,9,494.08709716796875,1,0,0,3,102,0
36,4,1,1,0,882.6828002929688,1,0,0,26,10,102.86333465576172,2,36,2,0,101,0
10,8,2,1,0,621.0286254882812,0,1,0,7,2,159.3140869140625,1,0,0,3,100,0
9,9,2,1,0,577.3776245117188,1,0,0,4,1,271.13409423828125,0,0,0,3,0,0
11,6,1,1,1,504.45269775390625,0,1,0,9,3,80.1827163696289,1,0,0,3,103,0
18,9,1,1,0,1194.121826171875,1,0,2,14,8,226.93081665039062,4,0,0,3,3,0
15,7,1,2,1,17.022565841674805,1,0,2,5,8,170.7762908935547,0,0,0,3,103,0
18,4,2,2,0,522.1227416992188,0,0,0,16,6,-3.819179058074951,1,0,0,3,100,0
56,0,1,1,0,743.3956909179688,0,0,1,30,5,184.59178161621094,2,0,0,3,0,0
46,4,1,0,0,3375.458740234375,0,0,0,28,1,50.30390548706055,11,0,0,1,100,0
9,1,2,1,0,602.1231689453125,1,0,0,10,8,232.65151977539062,1,311,11,0,101,0
10,1,1,1,0,173.05870056152344,1,0,0,7,0,308.7513427734375,0,0,0,3,0,0
27,9,1,1,0,827.7823486328125,0,1,0,0,4,588.841796875,0,0,0,3,102,1
49,1,1,1,0,1256.720458984375,0,0,1,26,5,121.18804168701172,0,0,0,3,0,0
16,1,1,0,0,853.56298828125,1,0,2,12,8,435.39849853515625,2,0,0,3,3,0
34,6,1,1,0,783.8123168945312,1,0,0,5,2,295.2294921875,0,0,0,3,102,1
52,7,1,1,0,1782.554931640625,0,0,0,6,10,1120.2200927734375,0,0,0,3,102,1
20,1,1,1,0,3360.880126953125,0,0,1,23,6,161.1674041748047,10,27,7,0,101,0
37,3,1,1,0,758.2238159179688,0,0,0,5,1,216.75772094726562,0,139,2,0,101,1
2,8,2,1,1,439.6746826171875,0,0,0,10,8,776.5623779296875,1,0,0,3,103,1
36,0,1,1,0,623.2520751953125,1,1,1,1,8,103.5951156616211,0,0,0,3,100,0
19,9,2,1,0,615.2398681640625,1,0,0,27,5,69.892822265625,17,0,0,3,100,0
9,0,1,1,0,852.9840087890625,1,0,0,5,8,203.2062225341797,0,295,2,0,101,0
36,5,1,1,0,569.7665405273438,0,0,0,17,8,57.545650482177734,1,0,0,3,0,0
11,9,0,1,0,3527.33349609375,1,0,0,17,3,210.7972869873047,0,0,0,3,102,1
12,0,1,1,0,1090.1937255859375,1,1,2,19,8,39.815975189208984,0,0,0,3,100,0
9,1,1,1,0,1579.818603515625,1,0,1,17,8,239.01585388183594,0,0,0,3,3,0
28,3,1,1,0,1343.5252685546875,0,0,0,3,2,178.43045043945312,0,0,0,3,102,1
23,9,1,1,0,1338.8662109375,1,1,0,5,2,55.78779602050781,0,0,0,3,100,0
9,0,1,1,0,1305.2891845703125,1,0,2,27,8,121.59233093261719,0,0,0,3,3,0
18,0,1,1,0,1495.564208984375,1,1,0,11,8,631.34375,0,0,0,3,100,0
54,9,1,1,0,3235.06640625,0,0,0,24,1,221.0523681640625,0,0,0,3,0,0
16,0,1,1,0,1308.9761962890625,0,0,2,14,8,109.98040771484375,16,0,0,3,100,0
7,4,1,2,0,1275.044189453125,1,1,0,15,6,81.1515884399414,1,133,4,1,101,0
28,2,1,1,1,483.87652587890625,0,0,0,8,6,38.74127197265625,0,0,0,3,103,1
12,9,0,1,1,191.19947814941406,1,0,0,1,3,267.6920166015625,0,0,0,3,103,0
13,7,1,0,1,230.6251983642578,0,0,2,9,2,312.4538879394531,1,0,0,3,103,1
22,1,1,1,1,574.7999877929688,1,0,2,5,2,52.290199279785156,0,0,0,3,103,0
39,3,2,1,0,3244.1953125,1,0,1,6,8,208.73147583007812,1,0,0,3,3,0
28,9,1,1,0,1100.8017578125,0,1,0,19,3,64.00538635253906,0,0,0,3,100,0
14,9,1,2,1,556.7188110351562,0,1,0,7,3,189.5043487548828,0,0,0,3,0,0
38,6,1,1,0,589.623291015625,0,0,0,6,1,627.3746948242188,2,0,0,3,102,0
12,9,1,1,0,1675.5975341796875,1,0,1,13,7,175.9720001220703,0,58,3,1,101,0
20,4,1,2,0,533.1644897460938,1,1,0,15,5,234.5948486328125,0,0,0,3,0,0
48,3,1,1,0,2233.65380859375,0,0,0,22,1,842.5489501953125,0,0,0,3,102,1
9,2,0,1,0,534.796630859375,1,1,0,7,8,80.81157684326172,1,137,0,1,101,0
29,9,1,1,1,571.1818237304688,0,1,0,9,2,307.1177673339844,1,0,0,3,103,0
17,8,1,1,0,2579.117431640625,1,0,0,20,9,261.2274169921875,0,97,3,0,101,0
37,4,1,2,0,3219.05078125,0,0,0,7,4,249.9941864013672,0,15,2,2,102,1
18,1,1,2,0,541.7373046875,1,0,2,5,8,56.97355651855469,0,0,0,3,3,0
14,9,1,2,0,489.7848815917969,1,0,0,22,1,133.9857635498047,4,0,0,3,0,0
11,9,1,1,0,1100.6785888671875,0,0,0,22,1,154.4271697998047,4,0,0,3,100,0
8,1,1,1,1,567.6506958007812,1,0,0,3,8,84.66526794433594,0,0,0,3,103,0
21,4,1,2,0,1160.4073486328125,1,1,0,2,8,87.90367889404297,0,0,0,3,100,0
10,7,0,1,0,529.8900756835938,1,0,2,12,8,34.11804962158203,0,0,0,3,3,0
35,4,1,2,0,971.1547241210938,0,0,0,15,1,154.9685821533203,0,0,0,3,0,0
12,0,1,1,0,1476.05810546875,1,0,1,13,8,496.39324951171875,8,0,0,1,102,0
27,1,1,0,0,1027.0361328125,1,0,1,19,7,84.9111099243164,0,0,0,3,0,0
34,5,1,1,0,837.2314453125,0,0,1,9,8,290.81427001953125,0,0,0,3,102,1
27,9,0,1,0,1237.535888671875,1,0,0,7,2,1134.95654296875,0,1,0,3,102,1
18,4,1,1,0,541.69970703125,0,0,0,4,1,43.86846160888672,0,131,3,1,102,0
19,4,1,0,0,1079.018798828125,0,1,0,10,8,68.235595703125,2,0,0,3,102,0
37,1,1,1,1,561.3839721679688,1,0,1,6,7,355.9461975097656,2,0,0,3,103,0
31,3,1,1,0,3242.583984375,0,0,0,19,1,131.37977600097656,1,0,0,3,0,0
17,4,2,2,0,3369.27783203125,0,0,2,18,6,18.15089988708496,1,0,0,3,3,0
44,0,2,1,0,458.70684814453125,0,1,0,27,5,173.6136474609375,1,56,3,0,101,0
9,1,1,1,0,2111.19970703125,1,0,0,3,1,265.7186279296875,0,0,0,0,101,0
4,4,1,2,0,437.0239562988281,1,0,0,8,8,-9.132145881652832,0,290,2,0,101,0
2,0,1,1,0,811.3997802734375,1,0,2,10,8,524.0003662109375,0,0,0,3,3,0
20,4,1,1,0,1966.58056640625,0,0,2,11,6,631.325927734375,0,0,0,3,3,0
31,4,2,2,0,481.1256408691406,1,0,0,6,8,229.53765869140625,0,303,2,0,101,0
10,1,1,0,0,489.71954345703125,1,0,0,5,4,31.335298538208008,0,0,0,3,0,0
9,1,2,1,1,147.99085998535156,1,0,2,10,8,362.21368408203125,1,0,0,3,103,0
13,1,1,0,0,3545.046630859375,1,0,2,17,8,-3.545210361480713,0,0,0,3,3,0
25,1,1,0,0,555.9600830078125,0,0,0,5,6,134.1580810546875,2,199,2,0,101,0
6,6,1,1,1,271.27874755859375,1,0,0,9,2,302.5462341308594,0,0,0,3,103,0
37,4,2,1,0,741.7286376953125,0,1,1,28,5,93.50164794921875,5,0,0,3,100,0
41,1,1,0,0,853.8495483398438,0,0,0,12,7,352.2262878417969,0,14,5,1,102,1
34,1,1,0,0,790.9037475585938,1,0,2,14,8,42.18505096435547,10,0,0,3,3,0
18,3,2,1,0,1446.8271484375,1,0,0,11,7,45.291831970214844,0,264,4,0,101,0
14,1,1,0,0,810.915283203125,1,0,2,26,8,55.240478515625,0,0,0,3,3,0
21,9,1,1,1,731.5216064453125,1,0,2,26,7,363.27044677734375,2,0,0,3,103,0
23,9,1,1,0,1299.022705078125,0,0,0,12,1,26.695741653442383,2,0,0,3,0,0
9,6,1,1,1,477.3291320800781,0,0,0,9,1,188.39601135253906,2,0,0,3,103,0
14,4,1,2,0,144.30010986328125,1,0,0,17,1,207.0507354736328,0,0,0,3,0,0
9,6,0,1,0,1201.7216796875,1,0,0,6,7,199.89320373535156,0,210,2,1,101,1
14,1,0,1,0,690.57666015625,1,0,0,27,8,204.97213745117188,0,294,0,1,101,1
17,4,1,2,0,1067.7130126953125,0,0,0,19,4,309.1790466308594,2,0,0,3,0,0
5,4,1,2,0,769.276611328125,1,0,2,23,8,170.9743194580078,0,0,0,3,3,0
8,0,1,3,0,812.1444091796875,1,1,0,6,8,94.57865142822266,0,0,0,3,100,0
18,1,1,1,0,898.4757080078125,0,0,0,25,1,129.77671813964844,3,0,0,3,0,0
19,1,1,1,0,564.3344116210938,1,0,0,11,8,63.187095642089844,2,0,0,3,0,0
14,9,1,1,0,1215.0582275390625,1,0,1,25,1,226.42970275878906,2,0,0,3,0,0
11,0,1,1,0,428.7005310058594,0,0,0,8,4,172.8213653564453,0,281,2,0,101,0
19,9,1,0,0,2041.415771484375,1,0,0,7,8,109.10455322265625,6,0,0,1,101,0
13,9,0,1,0,1243.99462890625,1,0,1,8,7,235.7501678466797,0,0,0,1,102,0
13,9,2,1,0,875.9476318359375,1,1,0,18,7,179.71292114257812,24,0,0,3,100,0
39,3,1,1,0,863.6802368164062,0,0,1,25,5,155.58120727539062,2,0,0,3,0,0
47,9,1,1,0,3447.171142578125,0,0,0,27,10,637.546142578125,1,10,0,3,102,1
35,6,1,1,0,3572.87890625,0,0,0,26,1,17.99939727783203,8,0,0,3,0,0
39,4,1,2,0,3380.8935546875,0,0,0,22,3,145.84197998046875,2,136,2,0,101,0
49,4,1,0,0,1013.2410278320312,0,0,0,7,1,176.0435028076172,0,13,3,2,102,1
6,2,1,1,1,156.48838806152344,1,0,2,6,7,88.59313201904297,0,0,0,3,103,0
23,9,2,2,0,1188.54931640625,1,0,0,2,5,316.6507568359375,0,0,0,3,102,1
7,1,1,0,0,773.154541015625,1,0,2,6,8,116.85801696777344,0,0,0,3,3,0
30,1,1,0,0,230.39871215820312,0,0,2,1,8,272.9577331542969,0,0,0,3,100,0
2,2,1,0,0,480.62042236328125,1,0,2,16,6,347.2967529296875,1,0,0,3,100,0
13,8,1,1,1,798.5853271484375,1,1,0,22,8,348.2008972167969,1,0,0,3,103,0
23,1,1,1,0,3416.0498046875,0,0,1,11,6,66.95149230957031,0,136,4,1,102,1
12,7,1,1,1,556.3641967773438,0,1,0,1,6,143.069091796875,1,0,0,3,103,0
31,3,1,1,0,970.6535034179688,1,0,1,22,7,231.84176635742188,0,0,0,3,0,0
25,0,1,1,0,767.9266967773438,0,1,0,25,5,89.14295196533203,0,0,0,3,100,0
19,4,2,2,0,2290.311767578125,0,0,0,28,2,199.3892059326172,0,0,0,3,102,1
8,0,1,1,0,1963.1549072265625,1,0,0,7,8,323.4966125488281,0,1,0,3,102,1
4,0,1,1,0,475.12860107421875,1,0,2,7,8,112.48149108886719,2,0,0,3,3,0
28,4,1,2,0,2782.998046875,1,1,0,5,9,82.7904281616211,0,0,0,3,3,0
22,4,1,2,0,250.19874572753906,1,1,0,23,5,92.94355010986328,1,0,0,3,0,0
39,1,1,0,0,1075.4786376953125,1,0,2,12,8,103.43386840820312,2,0,0,3,3,0
39,9,1,0,0,500.7840576171875,0,0,2,1,8,36.004058837890625,6,0,0,3,100,0
7,3,2,1,1,312.9784851074219,1,1,0,30,8,281.7679748535156,1,299,17,1,103,1
18,1,1,0,0,454.855712890625,1,0,2,3,8,77.46766662597656,1,0,0,3,103,0
36,9,2,2,0,501.0733337402344,0,0,0,9,8,53.44148254394531,1,0,0,3,3,0
23,5,1,1,0,1655.6077880859375,0,0,0,7,1,124.46195983886719,6,0,0,3,102,1
21,4,1,2,0,236.09548950195312,1,1,0,8,8,164.21743774414062,2,0,0,3,100,0
43,5,1,1,0,1125.2091064453125,0,0,0,21,1,786.7301025390625,5,0,0,3,102,1
26,1,2,1,0,1103.2318115234375,1,0,0,18,8,58.05867385864258,1,256,2,0,101,0
23,1,2,1,0,1010.1951293945312,0,0,1,26,8,745.4179077148438,2,0,0,3,102,1
25,3,1,1,0,1098.72509765625,1,0,0,11,0,203.3450469970703,2,-4,9,0,102,1
13,8,1,2,0,2090.243408203125,0,0,2,21,6,156.38636779785156,16,0,0,3,0,0
30,5,1,1,0,962.7903442382812,0,0,2,19,6,192.69908142089844,1,0,0,3,100,0
