gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,cluster,Churn
0,0,0,0,15,1,0,0,0,1,2,0,0,0,0,1,2,395.67938232421875,539.635498046875,2,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,837.6624755859375,2369.7255859375,102,0
0,0,0,0,47,1,0,0,2,1,0,0,0,0,1,0,1,724.2618408203125,2515.412353515625,2,0
0,1,0,0,67,1,2,1,2,2,2,1,2,2,2,1,1,1637.497314453125,6496.759765625,101,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,29.064783096313477,662.107666015625,1,0
0,0,0,0,16,0,1,0,1,0,0,2,2,2,1,1,2,448.5476379394531,1781.717529296875,103,0
1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,0,3,13.519571304321289,2782.263671875,1,0
0,1,0,0,28,1,1,1,1,0,1,0,2,2,0,0,2,1397.063720703125,5704.345703125,101,0
0,0,1,1,72,0,1,0,2,1,2,2,2,2,2,0,1,351.3983459472656,4401.8994140625,103,0
0,0,0,0,49,0,1,0,2,0,0,2,0,0,1,1,2,313.4357604980469,5791.41748046875,103,0
0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,2,151.61038208007812,5961.72607421875,100,1
0,0,1,1,67,1,2,0,0,0,2,2,2,0,2,0,0,1045.4383544921875,5154.90234375,3,0
0,0,0,0,46,0,1,0,1,0,0,2,0,0,1,0,0,238.7863311767578,4634.771484375,103,0
0,1,1,0,38,1,0,1,2,0,1,2,0,2,0,0,2,1282.0048828125,5250.55224609375,101,0
0,1,0,0,28,1,0,1,0,0,2,0,0,0,0,1,2,833.4656982421875,791.3076782226562,102,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,46.30034637451172,813.7025146484375,1,0
0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,2,194.6649932861328,1008.235107421875,100,0
0,0,1,1,40,0,1,0,1,0,0,0,0,0,1,1,0,252.20285034179688,3475.193115234375,103,0
0,0,0,1,71,1,0,0,2,2,2,2,2,2,2,1,1,1296.890380859375,3154.32080078125,3,0
1,1,0,0,39,1,0,1,1,1,1,0,0,0,0,1,2,904.2577514648438,1204.559326171875,102,0
0,0,0,0,48,1,0,0,2,2,2,2,2,2,2,1,0,1134.1741943359375,5928.2099609375,3,0
0,0,1,1,49,0,1,0,2,0,0,1,2,0,1,0,1,200.99087524414062,5691.33447265625,103,0
1,0,0,0,66,1,2,1,0,2,1,0,2,2,0,1,1,1401.58154296875,4784.32958984375,2,0
1,1,0,0,23,1,1,1,1,0,1,0,2,2,0,0,0,1332.8280029296875,5346.66845703125,101,0
0,0,1,0,42,0,1,0,1,0,0,2,1,0,1,0,1,295.5345458984375,2780.114990234375,103,0
0,0,0,0,27,0,1,0,2,0,0,2,0,0,0,1,2,249.23094177246094,2312.49462890625,2,0
0,1,0,0,60,1,1,1,1,2,1,2,2,2,0,1,1,1618.0816650390625,5816.20361328125,101,0
1,1,1,0,51,1,2,1,1,2,2,0,2,2,0,0,2,1413.207763671875,5597.0634765625,101,0
0,0,0,0,72,1,0,1,1,2,1,1,2,2,2,0,2,1452.853759765625,6260.29833984375,3,0
0,1,0,0,14,1,2,1,1,0,2,0,2,1,0,1,2,1344.2738037109375,5268.9765625,101,0
1,0,0,0,21,1,0,1,0,2,0,2,0,2,0,0,0,1063.3544921875,4314.205078125,2,1
0,1,0,0,20,1,0,1,0,0,0,0,2,2,0,1,2,1295.170654296875,4045.30419921875,102,1
1,0,1,1,16,1,0,1,0,2,2,2,2,2,1,0,2,1488.7093505859375,5200.4619140625,3,0
1,1,0,0,36,1,2,1,1,2,1,0,2,2,0,1,2,1485.5506591796875,5959.943359375,101,0
0,1,1,0,64,1,2,1,0,0,2,2,2,2,1,1,2,1524.9869384765625,6023.41796875,101,0
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,739.72509765625,6395.25927734375,2,1
0,1,0,0,71,1,2,1,2,0,2,2,2,2,0,0,1,1505.749755859375,5517.56005859375,101,0
0,0,1,1,65,1,0,2,1,1,1,1,1,1,0,0,3,37.59072494506836,1168.684814453125,1,0
1,1,0,0,25,1,2,1,1,0,0,0,2,2,0,1,2,1302.0316162109375,1645.940673828125,102,1
0,1,0,0,20,1,1,1,0,0,1,0,2,2,0,1,2,1241.2230224609375,989.48388671875,102,1
0,0,0,1,70,0,1,0,2,2,0,2,2,2,0,1,0,843.7371826171875,3434.64111328125,3,0
0,0,0,0,28,1,0,2,1,1,1,1,1,1,2,0,3,48.091270446777344,4288.71484375,1,0
0,0,0,0,3,1,0,0,0,2,0,0,0,2,0,0,3,419.4754943847656,3205.944580078125,2,0
0,1,0,0,43,1,0,1,0,0,2,0,0,0,0,0,2,499.92718505859375,445.4332580566406,102,0
0,1,1,1,28,1,2,0,0,0,1,0,1,0,0,0,1,722.6290283203125,4058.59765625,102,0
0,1,1,0,66,1,0,1,0,2,2,0,2,2,1,1,0,1332.42138671875,3717.736572265625,101,0
0,1,1,1,41,1,0,1,2,0,0,0,0,2,1,1,2,780.793212890625,2297.60546875,102,0
0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,2,330.9119873046875,3540.3681640625,2,0
1,0,0,1,43,1,0,2,1,1,1,1,1,1,1,0,3,39.328067779541016,3930.52880859375,1,0
1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,730.7969360351562,1119.4522705078125,102,1
0,0,0,0,11,0,1,0,1,0,0,0,0,0,0,1,1,194.21104431152344,2260.87158203125,100,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,142.16014099121094,6598.5048828125,100,1
0,0,1,0,41,0,1,0,1,0,0,0,0,0,1,0,2,123.80894470214844,2333.36376953125,100,0
0,1,1,1,57,0,0,1,0,1,2,0,2,2,1,1,1,1221.9876708984375,4256.11474609375,101,0
0,0,1,1,64,1,0,0,2,2,0,1,2,2,2,0,1,1214.18896484375,3257.307861328125,3,0
0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,3,280.66839599609375,95.22462463378906,2,0
0,0,0,1,77,1,2,0,2,2,2,2,2,2,2,1,0,1206.0137939453125,5302.75390625,3,0
0,0,0,0,32,1,2,1,1,1,1,0,0,0,0,0,2,837.0364379882812,3061.972900390625,102,0
0,1,0,0,48,1,1,1,1,1,1,1,2,2,0,0,1,1515.7340087890625,5504.43505859375,101,0
0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,210.19154357910156,2992.990966796875,100,1
1,0,0,0,31,1,0,1,0,0,0,0,0,0,0,1,2,795.7488403320312,830.0396118164062,2,0
1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,2,202.60594177246094,1714.273681640625,100,0
0,1,0,0,9,1,2,1,0,1,1,0,0,0,0,1,2,917.9786987304688,1393.5631103515625,102,1
0,0,1,1,52,0,1,0,2,0,0,2,2,0,0,1,2,342.2121276855469,2378.792236328125,103,0
0,1,0,0,70,1,0,0,1,1,1,2,1,1,2,0,0,813.8788452148438,3568.51123046875,101,0
0,0,1,1,13,0,1,0,1,0,0,1,0,0,0,0,1,143.6205291748047,3479.8212890625,100,0
0,0,1,1,24,0,1,0,0,0,0,0,0,0,0,1,2,181.88124084472656,1727.3533935546875,100,0
0,0,1,0,73,1,2,2,1,1,1,1,1,1,2,0,0,80.01252746582031,390.36614990234375,1,0
0,1,0,0,18,1,2,1,1,1,1,0,2,2,0,1,2,1320.8779296875,2381.32177734375,102,0
0,0,0,0,14,0,1,0,0,0,0,2,0,0,0,0,2,119.46151733398438,6292.3544921875,100,0
0,1,0,0,11,1,0,1,0,2,2,0,2,2,0,1,2,1415.9368896484375,4195.59912109375,101,0
0,0,1,0,31,1,0,0,2,0,2,0,0,0,1,0,2,373.6589050292969,709.3613891601562,2,0
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,1071.3253173828125,874.895751953125,102,1
0,0,1,1,67,1,0,0,1,2,2,2,2,2,1,1,0,1383.3475341796875,2974.304443359375,3,0
0,1,0,0,21,1,2,1,0,2,0,0,2,2,0,1,2,1329.4442138671875,4042.899169921875,3,0
1,0,0,0,69,1,0,2,1,1,1,1,1,1,1,0,2,41.01853561401367,1907.9163818359375,1,0
0,0,0,0,14,1,0,2,1,1,1,1,1,1,2,1,1,31.667356491088867,780.1094360351562,1,0
1,0,0,0,61,1,2,1,2,2,1,0,2,2,0,1,2,1457.256103515625,5658.4384765625,3,0
1,0,1,1,27,1,2,1,0,2,0,0,2,2,0,1,0,1437.797607421875,3478.58203125,2,0
0,0,0,0,58,1,2,1,2,2,0,0,0,0,0,0,0,1110.779296875,3473.20947265625,3,0
0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,1,2,816.6547241210938,2336.7412109375,102,0
1,1,0,0,67,1,2,1,1,2,1,2,2,2,0,1,1,1615.7847900390625,6237.724609375,101,0
1,1,0,0,69,1,2,1,0,2,2,1,2,2,1,1,2,1491.2413330078125,4790.02294921875,101,0
1,1,0,0,66,1,2,1,1,2,1,0,2,2,0,1,2,1533.8876953125,5482.11962890625,101,0
0,0,0,0,27,1,2,1,0,2,0,0,2,0,0,1,2,998.2437744140625,3839.492919921875,102,0
0,0,1,0,15,1,2,1,0,0,2,0,2,0,0,1,2,1025.7559814453125,3772.958740234375,2,0
0,1,1,0,70,1,2,1,1,2,2,2,2,2,0,1,2,1530.8662109375,3822.1630859375,101,0
0,0,1,1,74,0,0,0,2,2,2,2,2,2,2,1,0,1030.968994140625,4423.25927734375,3,0
0,0,1,1,67,0,1,0,1,1,2,2,2,2,1,1,1,499.7865905761719,3999.564697265625,103,0
0,1,0,0,70,1,0,1,1,1,1,1,1,1,0,0,0,1181.804443359375,3831.025634765625,101,0
0,0,0,0,28,0,1,0,0,0,0,2,2,0,0,0,2,378.96527099609375,1791.3221435546875,100,0
0,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,0,29.23706817626953,431.2784729003906,1,0
0,0,1,1,39,0,1,0,1,0,0,2,1,0,1,0,1,316.8933410644531,3117.578857421875,103,0
0,0,1,1,69,1,2,2,1,1,1,1,1,1,1,1,2,105.4369125366211,584.3081665039062,101,0
1,0,1,1,26,1,0,0,2,0,0,2,0,0,2,0,3,439.34674072265625,3194.58740234375,3,0
0,1,0,0,62,1,2,1,1,2,1,1,2,2,0,0,0,1554.552978515625,3448.02294921875,101,0
1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,3,189.46385192871094,6000.92919921875,2,0
0,0,0,0,71,1,0,2,1,1,1,1,1,1,0,0,0,37.07419204711914,6395.08203125,1,0
0,0,0,0,45,1,0,2,1,1,1,1,1,1,1,0,2,14.770722389221191,805.2953491210938,101,0
0,0,1,1,75,0,1,0,1,0,2,0,2,0,2,0,0,320.3887939453125,2791.419677734375,103,0
1,1,0,0,54,1,2,1,0,0,0,0,2,2,0,1,2,1260.3587646484375,2276.967529296875,102,1
0,1,0,0,41,1,0,1,0,0,1,0,0,0,0,1,2,1102.7860107421875,1871.1129150390625,102,0
0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,3,47.361228942871094,901.3270874023438,1,0
1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,1235.5185546875,257.19354248046875,102,1
0,1,0,0,31,1,0,1,1,0,1,0,2,1,1,0,1,1169.0982666015625,4280.56884765625,101,0
0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,1,2,897.3088989257812,3024.247802734375,2,0
1,0,0,0,9,1,0,1,2,2,0,0,0,2,0,1,0,1119.5804443359375,2294.34765625,2,1
0,0,0,0,45,0,1,0,0,0,0,0,2,0,0,1,1,359.3717041015625,2323.30419921875,100,0
0,1,0,0,59,1,2,1,1,2,2,0,2,0,0,1,2,1492.4237060546875,5881.33203125,101,0
0,1,1,0,42,1,2,1,1,2,1,1,2,2,0,0,1,1531.9481201171875,5434.1357421875,101,0
1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,3,728.0767822265625,2236.712158203125,2,0
0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,774.7598266601562,5899.65576171875,102,1
0,1,0,0,30,1,0,1,0,0,1,0,0,2,0,1,2,1061.1314697265625,4068.667236328125,102,1
1,0,0,0,14,1,0,0,2,0,0,2,0,0,0,0,3,425.2682189941406,3586.127197265625,2,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,35.536720275878906,897.04443359375,1,0
0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,141.6846923828125,1806.356689453125,100,0
0,0,0,0,51,1,0,1,2,0,2,0,2,2,0,1,2,1333.9027099609375,5075.7998046875,3,1
0,0,1,1,68,1,0,1,2,2,2,2,2,2,1,1,1,1516.2279052734375,6520.814453125,3,0
1,0,0,0,23,0,1,0,1,0,0,0,0,0,0,1,2,151.73080444335938,2243.579345703125,100,0
0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,2,0.0,5399.25732421875,1,1
0,1,0,0,25,1,0,1,0,0,0,0,2,2,0,1,2,1368.765625,4825.83642578125,101,0
1,0,0,0,50,1,0,2,1,1,1,1,1,1,0,0,3,35.44163131713867,3782.82421875,1,0
0,0,1,1,47,0,1,0,2,0,0,0,0,0,1,0,3,285.3599548339844,2956.29345703125,103,0
0,0,0,0,70,1,0,1,2,2,2,2,2,2,2,1,1,1399.5087890625,5959.01220703125,3,0
0,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,833.1744384765625,1111.547607421875,2,1
0,0,0,0,23,1,0,2,1,1,1,1,1,1,1,1,3,11.369498252868652,5048.05322265625,1,0
0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,1,1,276.5544738769531,1504.49267578125,100,0
1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,2,900.4601440429688,3274.21630859375,2,1
0,0,0,0,13,1,2,1,0,0,1,0,0,0,0,1,2,1121.8375244140625,3315.46044921875,2,1
0,0,1,1,68,1,0,0,2,2,2,2,2,2,2,1,0,958.3695068359375,4186.38037109375,3,0
0,0,1,1,32,0,1,0,1,0,1,1,2,2,0,0,1,391.3358154296875,888.6494140625,103,0
0,1,0,0,27,1,1,1,0,2,1,1,2,2,0,1,2,1350.4012451171875,5951.146484375,101,0
0,0,0,0,12,1,0,0,2,0,0,2,0,0,0,1,3,377.4118957519531,5942.2041015625,2,0
1,0,0,0,46,1,0,0,2,0,0,2,0,0,0,0,2,546.2877807617188,5476.39013671875,2,0
0,0,0,0,36,1,0,0,2,0,0,0,0,2,0,1,0,441.93133544921875,2781.439453125,2,1
0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,2,201.5421905517578,693.8493041992188,100,0
0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,304.27032470703125,1985.8935546875,1,0
0,0,0,0,26,0,1,0,0,0,0,2,2,0,1,1,0,281.19671630859375,2096.7685546875,100,0
1,1,0,0,3,1,0,2,1,1,1,1,1,1,0,0,0,44.401512145996094,1619.0657958984375,102,0
0,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,3,34.993011474609375,1609.6370849609375,1,0
0,0,0,0,45,1,2,0,0,1,1,2,0,0,0,0,1,432.8002624511719,2478.506103515625,100,0
0,0,0,0,50,1,0,2,1,1,1,1,1,1,2,1,3,34.666751861572266,776.6293334960938,1,0
0,1,1,0,68,1,2,1,0,1,1,1,2,2,0,1,2,1465.981201171875,5834.48974609375,101,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,793.919189453125,5619.1611328125,2,1
1,0,1,1,68,1,0,1,2,2,0,2,2,2,2,0,0,1622.65576171875,2667.272705078125,3,0
0,0,1,1,11,1,0,0,0,0,0,0,0,0,0,0,2,398.2781982421875,5448.20068359375,2,0
0,0,1,1,73,1,0,2,1,1,1,1,1,1,1,0,0,51.285400390625,869.1819458007812,1,0
0,0,1,1,49,0,1,0,2,1,0,2,0,0,1,0,0,278.4581604003906,3837.9462890625,103,0
0,0,1,0,1,1,0,0,0,2,0,2,2,0,0,1,2,527.4287719726562,2666.36474609375,2,0
0,0,0,0,41,0,1,0,1,1,0,2,0,0,1,0,2,331.4627990722656,3773.648193359375,3,0
0,0,0,0,55,0,1,0,0,0,0,0,0,0,1,1,1,230.49932861328125,2154.00048828125,100,0
0,0,0,0,68,1,0,1,2,2,0,1,2,2,2,1,1,1387.4359130859375,6166.41064453125,3,0
1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,47.97200393676758,728.0875854492188,1,0
1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,2,286.2788391113281,531.045166015625,100,0
0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,146.92001342773438,2235.5966796875,100,0
0,0,1,0,39,0,1,0,1,0,1,0,1,0,1,1,0,285.9491271972656,3236.7177734375,103,0
0,1,1,0,66,1,2,1,1,2,1,1,2,2,2,1,0,1502.400146484375,4215.31494140625,101,0
0,0,0,1,40,0,1,0,1,1,0,0,0,0,0,1,1,155.0794677734375,3001.621826171875,100,0
0,1,0,0,19,1,2,1,1,1,1,1,2,2,0,0,2,1353.7059326171875,1375.6053466796875,101,0
0,0,1,0,70,1,2,1,2,2,2,2,2,2,2,0,1,1680.244384765625,5549.1298828125,3,0
1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,810.2046508789062,477.2395324707031,102,1
0,0,0,0,42,1,0,1,2,2,0,2,0,0,0,1,0,1064.006103515625,3006.49267578125,2,0
0,0,1,1,50,0,1,0,1,0,0,2,2,1,0,1,1,280.5949401855469,1914.6170654296875,103,0
0,0,0,0,44,1,0,2,1,1,1,1,1,1,1,0,0,106.22074890136719,2722.850830078125,1,0
1,1,0,0,22,1,2,1,0,0,0,0,2,0,0,0,2,1120.6993408203125,1038.606201171875,2,0
0,1,0,0,63,1,2,1,1,0,1,1,2,2,0,1,2,1435.011962890625,5273.216796875,101,0
0,0,0,0,42,1,0,0,2,0,0,2,0,0,1,0,0,446.4261474609375,4141.1845703125,2,0
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,1,1325.151123046875,6459.37744140625,3,0
0,0,1,0,50,0,1,0,0,0,1,0,2,1,1,0,0,256.38494873046875,2335.822021484375,103,0
1,0,0,1,30,1,2,1,0,1,1,0,0,0,0,0,2,1055.6873779296875,2696.388427734375,2,0
1,1,1,0,43,1,2,1,0,2,1,0,2,2,0,1,0,1451.108154296875,5465.677734375,101,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,16.301422119140625,4624.04931640625,1,0
1,0,0,0,26,1,0,1,0,0,0,0,2,2,0,1,2,1359.820068359375,1740.1390380859375,2,1
0,0,1,1,72,0,1,0,2,0,2,2,2,2,2,1,0,786.2678833007812,3847.578857421875,103,0
0,0,0,0,25,1,0,1,1,1,1,1,2,1,0,0,2,1283.773681640625,3607.138916015625,101,0
0,0,1,0,48,0,1,0,1,1,1,2,1,0,1,0,0,346.23309326171875,2836.218505859375,103,0
0,1,0,0,19,1,0,1,1,2,0,0,2,2,0,1,2,658.49755859375,2415.7060546875,100,0
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,654.0194091796875,328.9538269042969,2,1
0,1,1,0,65,1,2,1,0,2,2,2,2,2,1,0,2,1590.4476318359375,2591.67236328125,101,0
0,0,0,0,63,0,1,0,2,0,2,2,0,0,0,0,2,673.1613159179688,3695.1279296875,100,0
0,0,0,1,41,0,1,0,1,0,0,0,0,0,0,1,2,79.8320083618164,2816.051513671875,100,0
0,0,1,1,19,0,1,0,2,0,2,2,2,2,1,0,1,1139.7435302734375,2537.766845703125,3,0
1,0,0,1,50,0,1,0,1,2,0,2,2,0,0,0,0,356.8995361328125,4364.22607421875,103,0
0,0,1,1,69,1,0,0,2,2,2,2,0,2,2,1,1,798.8712158203125,6452.9150390625,3,0
1,0,0,0,11,1,0,1,2,2,0,0,0,2,0,0,2,898.8992919921875,4009.877685546875,2,1
0,0,1,1,41,0,1,0,1,0,0,2,1,0,1,0,1,452.9689636230469,3136.28955078125,103,0
0,1,0,0,35,1,2,1,1,0,1,0,2,0,0,1,2,1175.3621826171875,861.4028930664062,102,0
0,0,0,0,3,1,0,0,0,2,0,2,0,0,0,1,2,380.74560546875,2578.97265625,3,0
0,0,1,0,51,1,2,1,2,2,2,2,2,2,2,1,2,1628.12451171875,7025.4658203125,3,0
0,1,1,0,62,1,2,1,0,0,1,1,2,2,0,1,0,1481.179443359375,4464.560546875,101,0
0,0,1,0,15,0,1,0,0,0,1,1,1,0,0,1,1,401.4382019042969,2989.84326171875,100,0
1,0,0,0,14,1,0,1,2,0,0,0,2,2,0,1,3,1204.51904296875,3040.3974609375,2,0
0,1,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,39.27002716064453,2010.10693359375,1,0
0,0,0,0,13,0,1,0,0,0,2,2,0,0,0,0,3,199.935546875,635.6494750976562,100,0
1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,1014.9328002929688,3158.3115234375,102,1
0,1,1,0,13,1,2,1,2,0,1,0,0,2,0,0,1,1169.648681640625,6249.0712890625,101,0
0,1,0,0,40,1,0,1,0,0,2,1,2,2,1,0,2,1400.5386962890625,4558.98388671875,101,0
0,0,1,1,55,1,0,0,2,0,0,0,2,0,1,1,1,454.2634582519531,4038.046142578125,3,0
0,0,1,1,71,1,2,0,1,0,1,1,1,0,1,0,0,378.4510803222656,4621.8525390625,1,0
0,0,1,1,42,0,1,0,1,0,1,0,2,1,0,1,0,439.744873046875,2310.482421875,100,0
0,0,0,0,28,0,1,0,1,2,2,2,2,0,2,1,1,383.0215759277344,2336.084228515625,103,0
0,0,1,1,75,1,0,0,2,2,2,2,2,2,2,0,2,1105.084716796875,6213.337890625,3,0
0,0,1,1,70,1,0,0,1,2,2,2,2,2,2,1,0,1459.7596435546875,3066.01904296875,3,0
1,0,0,0,41,1,2,2,1,1,1,1,1,1,2,0,3,100.10507202148438,450.71160888671875,1,0
0,1,0,0,44,1,2,1,0,1,1,0,0,0,0,0,1,1031.4427490234375,4293.15576171875,101,0
0,1,0,0,67,1,2,1,2,2,2,2,2,2,2,0,1,1694.625732421875,6701.5908203125,101,0
0,1,0,0,28,1,0,1,0,0,0,0,0,0,0,0,2,790.5722045898438,882.1143798828125,102,0
0,0,0,0,11,1,2,1,0,0,0,0,2,2,0,0,2,1160.05517578125,5059.57666015625,2,0
1,0,0,0,2,1,0,0,0,0,0,2,2,0,0,0,3,403.08642578125,2896.1240234375,2,0
1,1,0,0,19,1,2,1,0,0,0,0,2,0,0,0,1,1218.489013671875,1136.857666015625,102,0
0,1,0,0,65,1,2,1,0,0,2,1,2,2,0,1,0,1504.4276123046875,5242.55126953125,101,0
0,0,0,0,4,0,1,0,1,0,0,2,0,0,0,0,2,176.1474151611328,1770.1234130859375,100,0
0,1,0,0,29,1,0,1,0,0,1,0,2,2,0,1,1,1383.429931640625,1276.724609375,102,0
0,0,0,1,72,0,1,0,2,0,2,2,2,2,2,0,2,759.5035400390625,4349.6494140625,103,0
0,1,0,0,32,1,0,1,0,0,0,0,0,0,0,1,2,777.7493286132812,865.968017578125,102,0
0,0,0,0,42,1,0,2,1,0,1,1,1,1,0,0,2,47.438201904296875,3464.93701171875,1,0
0,1,0,0,54,1,2,1,0,0,2,0,2,0,0,0,2,1338.3348388671875,643.752197265625,101,0
1,0,0,0,41,1,0,1,0,2,2,2,2,2,0,0,2,683.6885986328125,3232.839599609375,3,0
0,0,0,1,54,1,0,2,1,1,1,1,1,1,2,0,3,44.72478485107422,391.4793395996094,1,0
0,1,1,0,17,1,2,1,1,0,1,0,0,2,0,0,1,1258.43603515625,6267.03173828125,101,0
0,0,0,1,68,1,0,2,1,1,1,1,1,1,2,0,2,27.068695068359375,6215.47509765625,1,0
0,0,0,0,43,0,1,0,2,0,1,2,1,1,1,0,0,273.18994140625,2351.39111328125,103,0
0,1,0,0,70,1,2,1,2,2,1,1,2,2,2,1,1,1647.8297119140625,6656.01611328125,101,0
1,1,0,0,28,1,1,1,0,0,0,0,0,2,0,0,2,1178.9530029296875,1097.94482421875,102,1
0,0,1,0,36,1,0,1,0,0,0,0,0,0,0,1,2,802.79150390625,568.9666137695312,2,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,820.4598999023438,2548.791259765625,2,0
0,1,1,0,15,1,0,1,0,0,0,2,2,2,0,1,2,1009.971435546875,3596.01123046875,102,1
0,1,0,0,27,1,0,1,0,0,1,0,0,0,0,0,1,1000.6015014648438,636.2674560546875,102,0
0,1,0,0,44,1,0,1,1,0,1,2,2,2,1,0,2,1596.98974609375,3878.062744140625,101,0
0,0,0,0,64,1,0,1,2,2,0,2,2,2,0,1,0,1530.5567626953125,6488.23779296875,3,0
0,0,1,0,29,0,1,0,1,0,0,0,0,0,1,1,1,297.2253723144531,1915.2796630859375,103,0
0,0,0,0,12,1,0,1,1,1,1,1,0,1,0,0,1,1202.7352294921875,3925.36767578125,1,0
0,0,1,0,68,0,1,0,2,2,0,2,1,0,2,0,2,254.4608612060547,2446.416259765625,103,0
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,2,447.58514404296875,6119.060546875,2,0
0,0,1,1,44,0,1,0,1,0,0,0,0,0,0,1,1,240.55496215820312,2384.255615234375,100,0
0,0,1,1,40,0,1,0,1,1,1,0,0,0,2,1,1,254.96044921875,652.3527221679688,1,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,159.02455139160156,6171.2822265625,100,0
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,708.1552734375,675.7081909179688,2,1
1,0,1,0,32,1,2,1,0,0,0,0,0,0,0,0,2,908.9320068359375,3865.84033203125,2,0
0,0,1,1,48,0,1,2,1,1,1,1,1,0,2,0,0,173.76437377929688,2793.460205078125,103,0
0,0,1,1,40,0,1,0,1,2,2,2,2,2,0,1,0,447.32843017578125,4165.4755859375,3,0
0,0,0,0,13,1,0,0,2,0,2,2,0,2,0,1,0,878.2661743164062,6377.3994140625,3,0
0,1,0,0,10,1,0,1,0,0,2,0,0,0,0,1,2,1021.01416015625,5536.84619140625,102,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,-0.7876648306846619,670.6791381835938,1,0
0,0,1,1,27,1,0,2,1,1,1,1,1,1,2,0,3,35.03386688232422,1090.9329833984375,1,0
1,1,1,1,41,1,0,0,0,1,0,0,1,0,0,0,2,682.566162109375,3768.546630859375,102,0
0,0,1,0,38,1,2,2,1,1,1,1,1,1,0,0,0,85.00196838378906,414.6212463378906,1,0
0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,849.2935180664062,2562.423828125,100,0
0,1,0,0,70,1,0,1,1,1,1,2,0,0,1,0,1,1293.0035400390625,2449.3154296875,101,0
0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,384.9375915527344,4635.267578125,102,1
0,1,0,0,47,1,2,1,2,0,1,1,2,2,1,0,1,1475.9971923828125,5143.66357421875,101,0
0,0,1,0,30,1,0,2,1,1,1,1,1,1,0,1,1,35.14984893798828,904.8270874023438,1,0
0,0,0,0,70,1,0,0,2,2,1,1,1,1,2,0,0,728.243408203125,5160.78466796875,1,0
1,0,0,0,14,1,2,1,0,0,0,0,0,0,0,1,2,856.3292236328125,1512.9007568359375,2,0
0,0,1,1,76,1,1,0,2,0,2,2,2,2,2,1,0,1043.835693359375,5898.00830078125,3,0
0,0,0,0,36,1,0,2,1,1,1,1,1,1,0,0,3,38.177032470703125,4704.59912109375,1,0
