AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,cluster,OUTCOME
3,0,0,3,0,1,6332.69189453125,1,0,1,1,1,8,0,5,0,2,1,0
0,0,0,0,0,1,4918.681640625,1,1,0,0,3,21,0,0,0,0,101,0
1,1,0,1,0,1,4764.31298828125,1,1,0,1,0,8,0,1,0,1,1,0
2,0,0,0,0,0,8362.1572265625,0,0,0,0,0,10,1,0,0,1,103,0
3,0,0,3,2,2,8083.04833984375,1,0,1,1,2,5,0,6,2,3,100,0
1,1,0,0,1,1,9306.931640625,1,1,0,0,1,10,1,0,0,0,103,0
1,0,0,0,1,2,9175.9267578125,0,1,0,1,0,8,0,0,0,0,1,0
1,1,0,1,0,1,8890.58203125,1,1,1,1,0,8,0,2,0,2,1,0
3,0,0,3,2,2,7581.12158203125,1,0,1,1,0,8,0,2,0,1,3,0
3,0,0,0,0,2,8998.5234375,1,0,1,1,0,12,0,0,0,0,1,0
1,0,0,0,1,1,2137.9453125,1,1,0,0,0,11,1,0,0,0,103,0
1,0,0,0,0,1,195.01087951660156,0,1,0,0,0,8,0,0,0,1,2,1
2,0,0,2,2,2,8915.3759765625,0,0,1,1,0,8,0,2,0,3,1,0
0,0,0,0,0,1,4038.096435546875,1,1,0,1,1,17,0,0,0,0,2,1
2,1,0,1,0,2,9320.1162109375,0,1,0,1,0,12,0,2,0,4,1,0
2,0,0,2,2,2,6772.17626953125,1,0,1,1,0,11,0,2,0,2,3,0
2,1,0,1,0,1,2079.5,0,1,0,1,0,8,0,2,0,1,3,0
2,0,0,2,0,2,7985.15771484375,0,1,1,1,1,8,0,3,0,1,3,0
3,0,0,0,0,2,8577.3662109375,0,1,1,1,0,8,0,2,0,3,3,0
2,1,0,1,1,0,7620.6455078125,1,0,0,0,0,8,1,2,0,1,103,0
0,1,0,0,0,0,3071.948486328125,1,1,0,1,2,8,0,0,0,0,2,1
2,0,0,0,1,0,5572.1083984375,1,0,0,0,1,12,0,0,0,0,1,0
1,1,0,1,0,1,1378.2462158203125,0,0,1,1,1,8,0,1,0,1,1,0
1,1,0,1,0,1,3633.124267578125,1,1,0,1,2,8,0,0,1,0,101,0
2,1,0,1,0,1,9102.822265625,1,1,1,1,0,8,0,2,0,1,1,0
3,1,0,1,0,2,4979.58154296875,1,1,1,1,0,8,0,2,2,3,100,0
2,0,0,2,1,2,9136.072265625,1,0,1,1,0,8,0,2,0,2,3,0
0,0,0,0,0,0,2522.210205078125,0,1,0,0,0,12,0,0,0,0,2,1
1,1,0,1,2,1,9424.6142578125,1,0,0,1,0,14,0,0,0,0,1,0
1,1,0,1,2,2,8214.060546875,1,1,0,0,0,12,0,1,1,2,1,0
2,1,0,1,0,1,6155.3486328125,1,1,0,1,0,13,0,3,2,1,100,0
3,1,0,3,0,2,3886.4228515625,1,1,0,1,0,12,0,2,0,8,3,0
1,0,0,0,0,1,4121.47607421875,1,1,0,0,2,21,0,0,0,0,101,0
0,0,0,0,0,1,199.3930206298828,0,1,0,0,0,21,0,0,0,0,101,1
2,0,0,2,2,2,8676.2568359375,1,0,1,0,1,6,0,2,0,1,3,0
1,1,0,1,0,1,5668.005859375,1,1,0,0,0,13,0,3,0,1,2,0
2,0,0,1,0,2,7004.5283203125,1,1,0,1,0,12,0,2,0,2,1,0
2,1,0,1,0,0,8386.833984375,1,1,0,1,0,13,0,2,0,2,1,0
3,1,0,3,0,2,4538.95068359375,1,0,1,1,0,7,0,4,0,10,100,0
0,1,1,0,1,2,1096.54345703125,0,0,0,1,1,12,0,0,0,0,102,1
2,1,0,3,0,1,5865.607421875,1,1,0,1,0,8,0,0,0,3,1,0
3,0,0,2,0,1,4023.365966796875,1,0,1,1,0,8,0,2,0,3,100,0
1,0,1,1,0,1,2995.852783203125,1,1,0,0,0,12,0,1,0,1,102,0
2,1,0,2,0,0,7804.97900390625,1,0,1,1,2,5,0,2,0,0,1,0
0,1,0,0,0,0,3021.328125,0,1,0,0,0,16,0,0,0,3,2,1
3,0,0,2,2,2,7016.68017578125,0,1,1,1,0,8,0,1,0,3,3,0
1,0,0,0,0,2,6445.958984375,1,1,0,1,0,12,0,0,0,0,1,0
1,0,0,0,0,2,8983.7861328125,0,0,0,0,0,21,0,0,0,0,101,0
0,0,0,0,0,1,4499.654296875,0,1,0,1,0,21,0,0,0,0,101,0
2,0,0,1,2,2,8975.58203125,1,0,1,1,0,8,0,2,0,2,1,0
1,1,0,1,0,0,8869.662109375,1,1,0,1,2,8,0,3,0,1,1,1
0,0,0,0,1,2,9291.3056640625,1,1,0,0,0,14,0,0,0,0,2,0
0,1,0,0,0,1,3512.2177734375,1,1,0,0,0,12,0,0,0,0,2,0
3,0,0,2,0,2,9025.3642578125,1,1,1,1,0,21,0,2,0,3,101,0
0,0,0,0,0,1,486.8367004394531,0,1,0,0,2,14,0,0,0,0,101,1
1,0,0,1,0,0,7280.91162109375,1,1,0,0,0,13,0,0,0,2,101,0
3,0,0,2,1,2,8374.1337890625,0,0,1,1,1,8,0,2,0,0,3,0
2,0,0,2,1,2,8168.251953125,1,0,1,1,0,12,0,4,0,4,3,0
1,1,0,0,0,1,1246.1871337890625,1,1,0,1,0,12,0,0,0,0,2,0
3,1,0,2,0,2,8377.6630859375,0,0,1,1,0,12,0,1,0,3,3,0
1,1,0,0,0,3,9118.6376953125,1,1,0,0,2,11,0,0,0,0,2,1
2,1,0,2,0,2,5297.76611328125,1,1,0,1,2,6,0,2,0,3,3,0
1,0,0,0,0,0,3885.83154296875,1,1,0,1,0,21,0,0,0,0,101,0
1,0,0,1,0,1,3931.77978515625,1,1,0,0,0,21,0,0,0,1,101,0
0,0,0,0,1,1,6224.19140625,0,1,0,0,0,12,0,0,0,0,2,1
1,1,0,1,2,2,9141.076171875,1,1,0,0,0,12,0,1,0,2,100,0
0,0,0,0,1,1,876.6718139648438,0,0,0,0,0,21,0,1,0,0,101,0
2,0,0,1,0,0,4705.73828125,1,1,0,1,2,11,0,2,0,0,1,0
1,1,0,1,0,1,9098.953125,0,0,1,1,0,8,0,1,1,3,100,0
3,1,0,3,0,2,8521.4755859375,0,0,1,1,1,8,0,5,0,7,3,0
1,0,0,0,0,1,5493.5771484375,1,1,0,1,3,8,0,0,0,0,2,1
3,0,0,3,2,2,8493.158203125,1,1,1,1,1,6,0,4,0,1,3,0
3,0,0,3,2,2,6126.47607421875,1,1,1,1,0,9,0,2,2,1,100,0
2,0,0,1,0,1,4263.6728515625,0,1,0,1,0,8,0,0,0,2,1,0
2,0,0,2,2,2,7845.89208984375,1,0,1,1,0,5,1,2,0,7,103,0
1,0,0,0,0,3,1296.78759765625,1,1,0,1,2,5,0,1,0,1,1,1
3,1,0,3,2,2,6140.63720703125,1,0,1,1,0,8,0,2,2,5,100,0
1,0,0,1,2,2,9206.8623046875,0,1,0,1,0,12,0,2,0,3,1,0
2,0,0,1,1,3,9270.708984375,1,1,0,0,0,11,0,0,0,1,1,0
2,1,0,2,0,2,8394.1015625,1,0,1,1,0,11,0,2,0,2,3,0
1,0,0,1,0,3,8940.5830078125,0,1,0,0,0,11,1,1,0,1,103,1
1,0,0,1,2,1,9050.166015625,1,1,1,0,0,8,0,2,0,1,1,0
0,0,0,0,0,1,529.1390380859375,1,1,0,0,0,16,1,0,0,0,103,1
1,0,0,0,1,2,9328.611328125,1,1,0,1,1,9,0,0,0,0,2,1
1,0,0,0,0,1,2410.9052734375,1,1,0,0,2,12,0,0,0,0,2,0
1,0,0,1,2,2,8319.5966796875,1,1,1,0,0,13,0,2,1,1,100,0
3,0,0,3,0,2,5403.419921875,1,0,1,1,0,8,0,5,0,3,3,0
2,0,0,0,0,2,8056.77490234375,1,1,0,1,2,12,0,0,2,0,100,0
1,0,0,0,0,1,878.9373779296875,1,0,0,0,0,21,0,0,0,0,101,0
2,0,0,2,2,0,8003.5869140625,1,1,1,1,1,8,0,3,1,1,100,0
0,1,0,0,1,1,9244.2275390625,1,0,0,0,0,16,1,0,0,0,103,0
1,0,0,1,0,0,6885.4873046875,1,1,0,0,0,21,0,2,0,1,101,0
2,0,0,1,0,0,8720.1435546875,1,0,1,1,0,6,1,1,0,0,103,0
1,1,0,1,0,2,9290.197265625,1,1,0,1,1,11,1,2,0,0,103,0
3,1,0,1,2,2,6707.3369140625,0,1,1,1,0,8,0,2,0,3,3,0
2,1,0,1,0,1,1098.6302490234375,0,1,0,1,0,10,1,2,1,3,103,0
1,1,0,1,0,0,4344.19189453125,1,1,0,0,0,14,0,0,0,1,2,1
2,0,0,2,2,2,9059.0654296875,1,0,1,1,0,11,0,2,0,3,3,0
2,1,0,1,0,2,8787.1259765625,1,0,0,1,0,11,0,1,0,4,1,0
2,0,0,1,2,2,8670.951171875,1,1,1,0,0,12,0,3,0,5,101,0
1,1,0,1,0,3,9066.1865234375,0,1,0,1,0,11,0,1,0,2,1,1
0,1,0,0,0,1,1307.007568359375,1,1,0,0,0,11,1,0,0,0,103,1
3,0,0,0,1,2,3677.68603515625,1,1,1,0,0,9,0,0,0,0,1,0
1,1,0,1,0,2,7407.15234375,1,1,1,1,0,8,0,0,0,1,1,0
2,0,0,3,0,1,7726.6865234375,1,0,1,1,0,8,0,3,0,1,1,0
3,1,0,3,2,2,8422.48046875,1,0,1,1,0,11,0,2,0,5,3,0
2,1,0,1,0,2,5542.1318359375,1,1,1,1,0,8,0,2,0,1,1,0
2,1,0,1,0,2,8219.5166015625,1,0,0,1,0,12,0,1,0,2,3,0
3,0,0,0,2,2,8610.1865234375,1,0,1,0,0,12,0,0,0,2,1,0
2,1,0,1,0,0,5252.18212890625,1,1,1,1,2,8,0,6,1,0,100,0
1,1,0,1,0,1,3711.72705078125,1,1,0,1,0,8,0,2,0,1,1,0
3,0,0,3,2,2,8228.830078125,1,1,1,1,0,12,0,0,0,1,1,0
3,0,0,2,2,2,9016.083984375,1,0,1,1,0,9,0,2,0,4,1,0
1,1,0,0,2,0,6934.87841796875,1,1,0,0,2,21,0,2,0,0,101,0
0,0,0,0,0,1,5223.22509765625,1,1,0,0,0,21,0,0,0,0,101,0
0,0,0,0,0,1,4867.17138671875,0,1,0,0,0,9,0,0,0,0,2,1
3,0,0,3,0,2,6560.712890625,1,1,0,1,0,12,0,2,0,4,3,0
2,1,0,1,0,2,6959.1103515625,0,1,1,1,0,8,0,2,0,2,1,0
3,0,0,0,2,2,8927.9677734375,1,0,1,1,1,6,1,2,0,0,103,0
1,1,0,1,0,2,9331.6904296875,1,1,0,1,0,12,0,0,0,0,1,0
1,0,0,0,1,2,3595.3427734375,0,0,0,1,2,8,0,0,0,0,1,1
1,0,0,1,0,2,9090.5810546875,1,0,1,1,0,14,0,1,1,1,100,0
2,0,0,0,0,2,8092.4345703125,1,0,1,1,0,8,0,0,0,0,1,0
1,1,0,1,0,3,6468.7548828125,1,1,0,1,0,13,0,1,0,1,1,0
1,0,0,1,2,2,7570.45947265625,1,0,1,1,0,11,0,2,0,1,1,0
1,1,0,1,2,0,7802.6640625,0,0,1,0,0,17,0,1,0,1,101,1
1,1,0,1,0,0,8944.25390625,1,0,0,1,0,11,0,2,0,2,1,0
1,0,0,0,0,1,3602.68798828125,0,0,0,0,0,11,0,0,0,1,1,0
0,0,0,0,0,1,2893.711181640625,0,1,0,0,2,12,0,0,0,0,2,1
3,1,0,2,2,2,7942.611328125,1,0,1,1,0,11,0,2,0,2,3,0
3,0,0,0,2,2,6512.23583984375,1,1,1,1,1,8,0,0,0,0,3,1
1,1,0,0,0,0,3088.966064453125,1,0,0,0,0,11,0,0,0,1,2,0
2,1,0,1,0,1,8809.1865234375,1,1,0,1,0,8,0,2,0,5,3,0
0,0,0,0,1,1,6425.658203125,0,1,0,0,0,13,0,0,0,0,2,1
0,0,0,0,0,1,3470.22119140625,0,0,0,0,0,16,0,0,0,0,2,1
2,1,0,0,0,0,7455.1240234375,0,1,0,0,0,12,0,2,0,2,2,1
1,0,0,1,0,2,8658.5283203125,1,1,1,1,0,7,0,2,1,1,100,0
3,1,0,3,2,2,2989.988037109375,1,1,1,1,0,12,0,2,0,10,100,0
1,0,0,1,2,2,9184.8486328125,0,0,0,1,0,9,0,0,0,0,1,0
0,0,0,0,0,1,4811.25634765625,1,1,0,1,2,11,0,0,0,0,2,1
1,0,0,1,0,0,8004.99609375,1,0,1,1,2,6,0,1,1,1,100,0
1,0,0,1,0,3,9121.791015625,1,1,0,0,2,12,0,1,2,0,1,0
1,1,0,1,0,0,3369.59716796875,1,1,1,0,0,5,0,1,0,0,101,0
2,1,0,2,2,2,6374.2138671875,1,0,1,1,2,8,0,6,2,2,100,0
2,1,0,1,0,0,5258.01904296875,1,1,1,1,0,8,0,2,0,2,1,0
0,0,0,0,1,0,4161.43701171875,0,0,0,1,0,12,0,0,0,0,2,0
3,0,0,2,0,2,7767.22607421875,1,1,1,1,0,8,0,2,0,2,3,0
3,1,0,1,2,2,6498.119140625,1,0,0,1,0,10,0,2,2,5,100,0
0,0,0,0,0,1,3209.41015625,0,1,0,0,0,12,0,0,0,0,2,0
3,0,0,2,2,2,7623.78271484375,1,0,1,1,0,9,0,2,0,0,100,0
1,0,0,1,0,1,2737.284423828125,0,1,0,1,0,14,0,1,0,1,1,0
1,1,0,0,0,3,5617.73291015625,1,0,0,1,0,11,0,0,0,2,1,0
3,1,0,3,0,2,7924.16650390625,0,1,1,1,0,7,0,2,3,3,100,0
0,0,0,0,0,1,5781.26171875,1,1,0,1,0,8,0,0,0,0,2,1
3,1,0,3,2,2,4382.853515625,1,1,0,1,0,12,0,2,0,5,3,0
2,0,0,2,0,1,9240.037109375,1,1,1,1,0,12,0,1,0,1,3,0
0,0,0,0,0,1,451.3414306640625,0,1,0,0,2,14,0,0,0,0,2,1
0,0,0,0,0,1,1031.5821533203125,0,1,0,0,0,15,1,0,0,0,103,0
3,1,0,1,1,2,9166.24609375,0,0,1,1,0,8,0,2,0,2,1,0
0,0,0,1,0,0,4269.5673828125,0,0,0,0,0,11,0,0,0,0,2,0
3,0,0,1,0,2,6389.00146484375,0,0,1,1,0,8,0,5,0,1,1,0
2,0,0,2,0,0,8609.103515625,0,0,0,1,0,9,0,1,0,0,3,0
1,1,0,1,0,1,2697.0615234375,0,1,0,1,0,8,0,2,0,5,101,0
1,0,0,0,2,2,9237.7060546875,0,0,0,0,0,16,1,2,0,0,103,0
1,1,0,0,0,1,383.701904296875,0,0,0,1,0,8,0,0,0,0,2,1
0,0,0,0,0,1,256.6422424316406,1,1,0,0,0,12,0,0,0,0,2,0
0,0,0,0,1,1,7586.654296875,1,0,0,0,2,12,0,0,0,0,2,0
2,1,0,2,0,2,5050.66162109375,1,0,1,1,0,7,0,4,1,4,100,0
1,0,0,3,0,1,4145.845703125,1,1,0,1,0,21,0,0,0,3,101,0
2,0,0,0,0,2,8162.94775390625,0,0,1,0,2,21,0,1,0,2,101,0
0,0,0,0,0,1,1823.0421142578125,0,1,0,0,0,13,1,0,0,0,103,1
1,0,0,1,0,1,1677.539306640625,0,0,1,1,0,8,0,1,0,1,1,0
2,0,0,2,0,2,7709.478515625,1,1,1,1,0,8,1,2,0,2,103,0
3,1,0,3,2,2,4846.40087890625,1,1,1,1,0,8,0,2,0,7,100,0
2,0,0,2,0,2,8318.505859375,1,1,1,1,0,9,0,2,0,4,1,0
1,0,0,1,0,2,8897.9794921875,1,1,1,1,0,21,0,1,1,0,101,0
1,0,0,1,0,2,8022.0478515625,0,0,1,1,2,8,0,2,0,0,102,0
0,0,0,0,0,1,743.329833984375,0,1,0,0,0,16,1,0,0,0,103,1
2,0,0,2,0,2,8565.30078125,1,0,1,1,0,12,0,2,0,2,1,0
2,0,0,0,0,2,7043.34619140625,0,0,1,0,0,21,0,1,0,4,101,0
1,1,0,1,0,0,8368.87890625,1,0,0,1,0,14,0,1,0,3,1,0
0,0,0,0,1,1,9152.4140625,0,0,0,0,2,8,0,0,0,0,2,1
3,1,0,1,0,2,8987.0849609375,1,1,1,1,0,8,0,2,1,2,100,0
1,1,0,0,0,3,6332.04931640625,0,1,1,0,0,10,0,1,0,0,2,0
1,0,0,1,0,1,1064.402099609375,0,1,0,1,0,8,0,1,0,1,101,0
0,0,0,0,0,1,3156.76025390625,0,1,0,1,2,21,0,0,0,0,101,0
3,1,0,2,2,2,9118.98828125,1,0,1,1,0,6,0,3,1,7,100,0
1,1,0,1,2,2,9079.4365234375,1,0,1,0,0,21,0,2,0,6,101,0
2,0,0,0,0,0,1394.7574462890625,1,1,1,0,0,10,0,1,1,5,101,0
3,1,0,3,0,2,4095.946044921875,1,0,1,1,0,8,0,2,0,4,100,0
1,0,0,1,0,1,1683.6258544921875,0,1,1,1,0,9,0,0,0,0,2,0
2,0,0,2,0,2,6059.3515625,1,1,1,1,0,5,0,2,2,1,100,0
1,0,0,1,2,0,6106.2041015625,1,1,0,1,0,8,0,2,0,3,1,0
1,0,0,0,0,1,1178.536865234375,1,1,0,0,0,12,0,0,0,0,101,1
2,0,0,1,2,2,8655.419921875,1,1,1,1,1,8,0,1,0,1,1,0
3,0,0,3,2,2,8042.25634765625,1,1,1,1,3,8,0,2,1,0,100,0
2,0,0,2,2,2,7832.92041015625,1,0,1,1,0,10,0,2,0,2,3,0
0,0,0,0,0,1,2352.939697265625,0,1,0,1,2,8,0,0,0,0,2,1
1,1,0,1,0,1,1610.0689697265625,0,0,0,1,2,8,0,2,0,0,1,0
0,0,0,0,0,1,769.0391845703125,0,1,0,1,0,11,0,0,0,0,2,1
2,0,0,0,0,0,7921.4658203125,0,1,0,0,0,21,0,3,0,1,101,0
0,0,0,0,0,0,3663.08984375,1,0,1,0,1,6,0,0,0,0,2,0
3,0,0,1,2,2,2407.43359375,0,0,0,1,2,21,0,1,0,0,101,0
1,0,0,0,0,2,522.8629760742188,0,1,0,1,2,8,0,0,0,0,2,1
0,1,0,0,0,3,1030.032958984375,1,1,0,1,2,10,0,0,0,0,2,1
1,0,0,1,0,1,9128.5029296875,0,0,0,1,0,14,0,0,0,0,101,0
1,1,0,1,2,2,5546.580078125,1,1,0,1,2,8,0,2,0,1,2,1
1,0,0,1,0,1,976.4599609375,1,0,0,1,2,21,0,0,0,0,101,0
1,1,0,0,0,1,9083.943359375,1,1,0,0,0,11,0,0,0,0,2,0
1,1,0,1,0,0,727.8816528320312,0,1,0,1,2,21,0,0,0,0,101,1
0,0,0,0,1,1,2639.52880859375,1,0,0,0,0,16,1,0,0,0,103,0
2,0,0,1,2,2,8197.14453125,0,1,0,1,0,12,0,2,0,3,100,0
2,0,0,2,2,0,7502.96484375,1,1,1,1,1,8,0,2,0,1,3,0
0,0,0,0,0,1,8945.48828125,0,0,0,0,0,16,0,0,0,0,2,0
1,0,0,1,0,0,9004.24609375,1,1,1,0,2,21,0,3,0,1,101,0
1,1,0,1,0,2,9164.2626953125,1,0,1,1,0,10,0,1,0,2,1,0
3,1,0,3,2,2,6602.65234375,1,0,1,1,0,8,0,5,0,3,3,0
1,0,0,1,0,0,3556.682373046875,0,1,0,0,2,9,1,2,0,1,103,0
0,1,0,1,0,0,3541.591064453125,1,1,0,0,0,12,0,1,0,2,1,0
1,1,0,1,0,0,7699.03857421875,1,0,0,0,0,11,0,1,1,1,100,0
0,0,0,0,0,0,3847.76416015625,1,0,0,0,2,21,0,0,0,0,101,0
1,1,0,1,0,1,941.349853515625,1,1,0,0,0,12,0,2,0,1,2,0
3,0,0,1,2,2,9057.3232421875,1,1,0,1,0,12,0,0,0,0,1,0
2,0,0,1,2,2,8771.068359375,0,1,0,0,0,9,0,0,0,3,1,0
2,1,0,2,0,1,6649.5986328125,1,1,1,1,1,7,0,2,2,1,100,0
2,1,0,1,2,2,8088.3837890625,1,1,1,1,0,9,0,6,2,2,100,0
2,1,0,1,0,2,7186.9638671875,1,1,0,0,0,11,0,2,0,3,3,0
2,1,0,1,0,2,7403.13232421875,1,1,0,1,0,12,0,2,0,2,3,0
2,1,0,2,1,2,6752.791015625,1,0,0,1,2,9,1,2,0,6,103,0
3,0,0,0,0,2,8394.8447265625,0,1,1,1,0,8,0,0,0,0,1,0
2,0,0,2,1,2,8428.4619140625,1,0,0,1,0,10,1,1,0,7,103,0
3,1,0,2,0,2,735.7640380859375,0,0,1,1,0,21,0,2,0,7,101,0
0,1,0,0,0,1,3567.118408203125,0,1,0,0,2,21,0,0,0,0,101,1
2,1,0,2,1,2,5011.19140625,1,0,1,1,0,6,0,4,1,3,100,0
2,0,0,1,0,1,8956.9111328125,0,1,0,1,0,11,0,2,0,0,1,1
1,0,0,0,1,1,613.7064208984375,0,1,0,1,2,8,0,0,0,0,2,1
1,0,0,1,2,2,8243.298828125,1,1,0,0,0,12,0,2,0,0,1,0
2,1,0,1,0,2,4390.51123046875,1,1,0,1,0,21,0,2,0,2,101,0
0,0,0,0,0,0,8933.5947265625,1,1,0,0,2,7,1,0,0,0,2,1
1,1,0,1,2,2,9053.501953125,0,0,0,1,0,12,0,2,0,2,1,0
2,0,0,2,2,2,8187.67578125,1,0,1,1,0,7,0,2,0,0,1,0
2,1,0,2,0,2,5102.73095703125,1,0,1,1,0,7,0,3,2,3,3,0
2,0,0,0,0,1,3799.393798828125,0,0,0,1,0,12,0,2,0,3,1,0
0,0,0,0,0,3,2045.146728515625,1,1,0,0,0,11,1,0,0,0,103,0
2,0,0,2,2,2,8582.1787109375,0,0,1,1,0,4,0,1,1,3,100,0
2,1,0,3,2,2,5588.5,1,0,1,1,0,6,0,4,0,3,3,0
1,0,0,1,0,1,4834.4501953125,1,1,0,1,0,14,0,1,0,1,1,0
1,0,0,0,0,1,2501.848876953125,1,1,1,0,0,12,0,1,0,1,101,0
0,0,0,0,0,0,6222.837890625,0,0,0,0,0,10,0,0,0,0,2,1
3,1,0,3,2,2,9191.8896484375,1,0,1,1,0,11,0,1,0,7,1,0
2,1,0,1,2,2,2746.28271484375,1,0,1,1,2,8,0,2,0,1,3,0
1,1,0,0,0,1,8686.6416015625,0,1,0,1,2,21,0,0,0,0,101,0
2,1,0,1,1,1,9028.3212890625,1,1,1,0,2,8,1,1,0,1,103,0
1,0,0,0,0,2,9188.6123046875,1,1,0,1,2,9,0,0,0,0,101,0
1,1,0,1,0,0,5257.2578125,1,0,0,1,0,5,0,1,0,2,1,0
3,0,0,2,0,2,6425.26171875,0,1,1,1,0,8,0,2,0,2,100,0
1,0,0,1,2,1,898.8261108398438,1,0,0,0,0,10,0,1,0,1,1,0
3,1,0,3,2,2,8010.34814453125,1,1,1,1,0,12,0,2,1,7,100,0
1,0,0,1,2,1,8972.537109375,0,1,1,0,0,9,0,2,0,1,101,0
3,1,0,1,0,2,9152.2265625,1,0,1,1,0,8,1,2,0,1,103,0
1,1,0,1,0,1,2779.674560546875,1,1,0,0,0,13,1,1,0,1,103,1
0,0,0,0,0,1,8455.904296875,0,0,0,0,0,21,0,0,0,0,101,0
1,0,0,1,0,0,9123.9072265625,0,1,0,0,0,15,1,2,0,0,103,1
1,1,0,1,0,0,8160.12158203125,1,1,0,0,0,16,0,0,0,4,2,0
3,0,0,3,1,2,3397.97607421875,0,0,1,1,0,8,0,2,0,2,3,0
2,0,0,3,0,1,9271.123046875,1,0,1,1,0,8,0,5,0,1,3,0
0,0,0,0,0,1,631.8589477539062,0,1,0,0,1,8,0,0,0,0,2,1
2,0,0,1,0,2,9368.212890625,1,1,1,1,0,8,0,2,0,5,1,0
1,0,0,0,0,1,5463.11474609375,1,1,0,1,2,8,0,0,0,0,2,0
2,1,0,1,0,0,4192.01318359375,1,0,0,1,0,21,0,1,0,3,101,0
1,1,0,1,0,0,3974.7900390625,1,1,1,0,0,11,0,1,0,1,1,0
2,1,0,2,2,2,8330.5234375,1,0,1,0,0,12,0,1,0,2,1,0
1,1,0,0,0,1,2411.010986328125,0,1,0,1,0,10,0,0,0,0,1,1
2,0,0,1,0,2,4393.86376953125,0,0,0,1,0,12,0,2,0,5,1,0
1,0,0,1,0,0,4415.92578125,1,1,1,1,0,8,0,1,0,2,1,0
2,1,0,2,0,0,8964.8603515625,1,0,1,1,0,8,1,2,0,7,103,0
2,1,0,2,2,2,8975.0693359375,1,0,1,1,0,8,0,2,0,3,3,0
1,1,0,1,2,2,9110.9609375,0,0,1,0,0,14,0,1,0,2,101,0
1,1,0,1,1,2,6920.42529296875,0,1,0,0,0,9,1,2,0,1,103,0
0,1,0,0,0,1,1041.77587890625,0,1,0,0,0,12,0,0,0,0,2,1
1,0,0,0,0,3,5122.24267578125,1,1,0,0,2,5,0,0,0,0,2,1
2,1,0,2,0,2,7722.91064453125,0,1,0,1,2,5,0,3,0,3,3,0
2,0,0,1,0,2,5080.66845703125,0,1,0,1,0,12,0,2,0,3,1,0
3,1,0,2,0,2,7311.8173828125,1,1,1,1,0,8,0,2,2,4,100,0
3,1,0,1,2,2,8818.0947265625,1,0,1,1,0,8,0,5,0,3,3,0
2,0,0,1,2,2,8362.2421875,1,0,1,0,0,21,0,1,0,4,101,0
1,0,0,1,0,2,9395.4013671875,1,1,0,1,0,12,0,2,0,7,1,0
0,1,0,0,0,1,3924.0615234375,1,1,0,1,2,8,0,0,0,0,2,0
0,1,0,0,1,1,910.8338623046875,0,1,0,0,0,8,1,0,0,0,103,1
1,0,0,1,0,2,4713.79833984375,1,1,0,1,0,8,0,2,2,2,100,0
2,0,0,2,2,2,6338.59423828125,1,1,1,1,1,8,0,3,1,1,100,0
2,1,0,0,0,0,4296.79541015625,0,1,0,0,0,10,0,0,0,3,2,1
2,0,0,2,1,2,7054.22900390625,0,0,1,1,2,8,0,2,1,1,100,0
1,1,0,0,0,1,8911.896484375,1,1,0,0,0,13,1,0,0,0,103,1
0,1,0,0,0,0,4205.02294921875,1,1,0,1,0,8,0,0,0,0,2,1
1,0,0,1,0,2,9220.6630859375,0,0,1,0,0,21,0,1,0,1,101,0
1,1,0,1,0,2,9394.9755859375,0,0,1,0,0,9,0,1,0,1,2,0
1,0,0,0,0,0,2957.6591796875,0,1,1,1,2,5,0,0,0,0,1,1
1,1,0,1,2,2,5403.8984375,1,0,0,1,2,14,0,2,0,0,101,0
2,1,0,2,0,2,4198.478515625,1,0,1,1,2,8,0,6,2,2,100,0
1,0,0,0,0,1,2029.8297119140625,1,1,0,1,2,14,0,0,0,0,101,0
3,1,0,2,0,2,4608.0029296875,1,0,0,1,0,7,0,2,1,3,100,0
0,0,0,0,0,0,5034.63525390625,0,0,0,1,0,16,0,0,0,0,2,1
2,1,0,1,0,2,8424.3876953125,0,0,1,0,0,21,0,1,0,1,101,0
2,1,0,2,0,1,3429.825927734375,1,0,1,1,1,8,0,2,0,2,100,0
1,1,0,1,2,2,7113.720703125,0,0,1,1,0,21,0,1,0,2,101,0
3,1,0,0,0,2,7068.9580078125,1,1,1,1,0,8,0,0,0,3,2,0
1,0,0,0,0,0,4519.83203125,1,1,0,1,0,8,0,0,0,0,2,0
0,0,0,0,0,0,8229.4697265625,1,0,1,0,1,21,0,0,2,0,101,0
2,1,0,3,0,0,4695.166015625,1,1,0,1,0,6,0,2,0,4,3,0
3,0,0,2,2,2,8331.5478515625,1,0,1,1,0,8,0,2,0,1,3,0
0,0,0,0,0,1,2042.7779541015625,0,1,0,0,0,12,0,0,0,0,101,0
0,0,0,0,0,3,5837.42724609375,0,1,0,1,1,14,0,0,0,0,2,1
0,1,0,0,0,1,1090.97412109375,0,1,0,1,2,8,0,0,0,0,2,1
3,0,0,0,0,2,8072.4658203125,1,0,1,1,1,11,0,2,0,0,1,0
1,1,0,1,0,3,9086.6103515625,0,1,0,0,0,14,1,1,0,2,103,0
